,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,コスモフィナンシェ,牡4,56,斉藤雄一,1:26.6,,1.6,1,491(-9),[地] 板垣吉則
1,2,5,5,ユウキタカラオー,牡4,56,山本聡哉,1:26.9,2,32.2,6,494(-7),[地] 佐藤浩一
2,3,5,6,ギシアラバストロ,牡9,56,村上忍,1:27.1,1,3.7,2,500(-15),[地] 村上実
3,4,6,8,ラッキーサンライズ,牡6,57,坂口裕一,1:27.6,3,27.7,5,496(+4),[地] 村上昌幸
4,5,7,9,テオブロマ,牡5,56,山本政聡,1:27.9,2,79.6,8,490(-12),[地] 桜田康二
5,6,4,4,マツリダローズ,牝4,54,菊地康朗,1:28.2,1.3/4,151.0,10,392(-15),[地] 三野宮通
6,7,6,7,リュウノヒーロー,牡6,57,高橋悠里,1:28.4,1,6.8,4,447(-11),[地] 新田守
7,8,8,12,ヤマニンノワゼット,セ4,56,小林俊彦,1:28.6,1,6.3,3,453(+3),[地] 伊藤和
8,9,2,2,ハギノハートフル,牝5,54,大坪慎,1:28.8,1.1/4,218.0,12,443(-6),[地] 菅原右吉
9,10,3,3,ウイントゥヘヴン,セ5,56,阿部英俊,1:29.0,1.1/4,36.6,7,495(0),[地] 佐々木由
10,11,1,1,サクラエモーション,セ8,56,関本淳,1:29.3,1.3/4,86.6,9,507(-6),[地] 佐々木修
11,12,8,11,ヤクモキャット,牡10,56,千田洋,1:29.6,1.1/2,189.9,11,472(+2),[地] 佐藤浩一
