,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,ネコパンチ,牡5,53,丸田恭介,2:41.7,,13.3,6,470(0),[東] 星野忍
1,2,5,5,コロンバスサークル,牝5,52,四位洋文,2:42.2,3,5.3,3,460(+6),[東] 小島太
2,3,8,11,メイショウクオリア,牡6,56,藤岡佑介,2:42.4,1,10.6,5,474(-4),[西] 西橋豊治
3,4,6,7,メインストリーム,牡6,55,丸山元気,2:42.7,1.3/4,16.6,9,498(-4),[西] 角居勝彦
4,5,2,2,ジャミール,牡5,57,安藤勝己,2:42.7,ハナ,4.8,2,468(+18),[西] 松元茂樹
5,6,7,10,マイネルアンサー,牡7,54,三浦皇成,2:43.2,3,8.6,4,534(-2),[西] 宮本博
6,7,6,8,マカニビスティー,牡4,56,池添謙一,2:43.2,クビ,3.3,1,484(+8),[西] 矢作芳人
7,8,3,3,ゴールデンハインド,牡5,52,荻野琢真,2:43.2,ハナ,16.2,8,546(+2),[東] 大竹正博
8,9,5,6,トパンガ,牡5,52,吉田隼人,2:43.6,2.1/2,17.6,10,484(-12),[西] 角居勝彦
9,10,8,12,ドリームノクターン,牡6,53,丹内祐次,2:43.9,2,15.1,7,522(+12),[東] 斎藤誠
10,11,4,4,シャインモーメント,牡6,52,柴山雄一,2:44.9,6,127.7,12,504(+8),[西] 飯田雄三
11,12,1,1,マンハッタンスカイ,牡7,55,上村洋行,2:45.2,2,48.0,11,542(-4),[西] 浅見秀一
