,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,ジョエル,牡5,58,所蛍,2:08.0,,7.0,4,533(+2),[地] 張田京
1,2,3,3,ランリョウオー,牡5,58,本橋孝太,2:08.0,クビ,2.8,1,462(+13),[地] 小久保智
2,3,5,6,ユアヒストリー,牡5,58,張田昂,2:08.0,ハナ,61.5,10,481(-4),[地] 山下貴之
3,4,2,2,エルデュクラージュ,セ9,58,本田正重,2:08.3,1.1/2,27.9,7,510(-1),[地] 川島正一
4,5,5,5,ヴェルテックス,牡6,58,笹川翼,2:08.5,1,3.5,2,530(-6),[地] 藤田輝信
5,6,7,9,ミヤギザオウ,牡4,58,今野忠成,2:09.1,3,8.1,5,511(-2),[地] 森下淳平
6,7,4,4,マンガン,牡6,58,吉原寛人,2:09.4,1.1/2,5.4,3,484(+11),[地] 石井勝男
7,8,6,7,コパノジャッキー,牡8,58,森泰斗,2:09.5,3/4,57.3,9,478(+4),[地] 荒山勝徳
8,9,8,12,カイル,牡4,58,御神本訓,2:10.1,3,13.8,6,476(-1),[地] 小久保智
9,10,6,8,コスモセイリュウ,牡6,56,岡田大,2:11.0,4,378.5,12,510(+13),[地] 入口由美
10,11,1,1,オーヴェルニュ,牡7,58,福原杏,2:12.1,5,43.6,8,480(+1),[地] 平山真希
11,12,8,11,ナムラカメタロー,牡7,58,東原悠善,2:14.1,大,359.1,11,507(+4),[地] 赤嶺本浩
