,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,ロイヤルペガサス,牡5,55,和田譲治,1:25.4,,5.9,2.0,528(-2),[地] 宗形竹見
1,2,8,12,クルセイズスピリツ,牡7,57,西啓太,1:25.6,1.1/4,12.9,5.0,469(-11),[地] 荒井朋弘
2,3,5,5,コパノジャッキー,牡7,57,今野忠成,1:26.1,2.1/2,8.0,3.0,497(+9),[地] 荒山勝徳
3,4,6,7,トキノパイレーツ,牡7,57,櫻井光輔,1:26.6,2.1/2,96.5,10.0,487(+7),[地] 八木正喜
4,5,5,6,ウインヒストリオン,牡7,50,新原周馬,1:26.8,1,8.5,4.0,482(0),[地] 宗形竹見
5,6,2,2,クロスケ,牡7,56,仲原大生,1:26.9,1/2,21.0,6.0,464(0),[地] 柏木一夫
6,7,7,9,メディクス,牡6,55,笹川翼,1:27.0,3/4,37.6,8.0,487(-1),[地] 荒山勝徳
7,8,3,3,ライバーバード,牡8,55,森泰斗,1:27.2,3/4,27.9,7.0,498(-2),[地] 渡辺和雄
8,9,1,1,オンザロックス,牡9,57,岡村健司,1:27.2,アタマ,83.9,9.0,489(+1),[地] 高橋清顕
9,10,8,11,テルペリオン,牡8,57,藤本現暉,1:27.4,1,111.6,11.0,522(-6),[地] 高橋清顕
10,取,6,8,アングライフェン,牡10,57,達城龍次,,,---,,計不,[地] 高野毅
11,中,7,10,ルーチェドーロ,牡4,58,御神本訓,,,1.6,1.0,519(+5),[地] 池田孝
