,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,タイムチェイサー,牡2,55,蛯名正義,2:06.1,,4.2,2,490(0),[東] 久保田貴
1,2,3,5,クレバーロッシー,牡2,55,田中勝春,2:06.3,1.1/2,71.9,12,480(0),[東] 加藤和宏
2,3,4,7,フローリストライフ,牝2,54,横山典弘,2:06.3,ハナ,20.3,7,442(0),[東] 戸田博文
3,4,8,18,ブレイクアセオリー,牡2,52,三浦皇成,2:06.3,ハナ,7.0,3,494(0),[西] 宮本博
4,5,5,10,ジャトゥチンタ,牝2,54,柴田善臣,2:06.4,クビ,138.3,14,428(0),[東] 田村康仁
5,6,7,13,ハリウッドスター,牡2,55,池添謙一,2:06.5,3/4,7.8,4,498(0),[西] 角居勝彦
6,7,2,4,ブルーラインハルト,牡2,55,内田博幸,2:07.0,3,72.4,13,434(0),[東] 田村康仁
7,8,1,2,レッドガルーダ,牡2,55,武豊,2:07.2,1.1/4,3.0,1,480(0),[東] 藤沢和雄
8,9,3,6,スーブルソー,牡2,55,デムーロ,2:07.2,クビ,9.4,5,500(0),[東] 萩原清
9,10,6,12,テンシノネオ,牡2,55,木幡初広,2:07.3,クビ,175.7,16,486(0),[東] 牧光二
10,11,4,8,タスクミストレス,牝2,54,吉田隼人,2:07.4,3/4,22.2,9,462(0),[東] 後藤由之
11,12,6,11,リバティバランス,牡2,55,クラスト,2:07.6,1.1/4,20.3,8,530(0),[東] 堀宣行
12,13,8,17,カクテルハート,牝2,54,吉田豊,2:07.9,1.3/4,174.3,15,452(0),[東] 田村康仁
13,14,2,3,オウケンドラゴン,牡2,55,ルメール,2:08.0,1/2,14.1,6,462(0),[西] 小崎憲
14,15,7,15,メイショウツチヤマ,牡2,55,藤田伸二,2:08.5,2.1/2+3/4,68.7,11,490(0),[東] 小島太
15,16,8,16,リバーダンス,牡2,55,後藤浩輝,2:09.0,3,177.4,17,480(0),[東] 水野貴広
16,17,7,14,ウインボナパルト,牡2,55,勝浦正樹,2:09.0,クビ,35.4,10,524(0),[東] 松山康久
17,18(降),5,9,コスモタイカン,牡2,55,中谷雄太,2:08.4,,215.9,18,486(0),[東] 嶋田潤
