,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,13,クラヴィスオレア,セ5,57,岩本怜,0:58.0,,7.9,4,481(-1),[地] 小野望
1,2,4,5,エムティアン,牝5,55,山本聡哉,0:59.2,7,2.9,2,452(0),[地] 山口竜一
2,3,2,2,ケンガイア,牝5,55,達城龍次,0:59.5,1.1/2,9.0,5,470(-12),[地] 新井清重
3,4,4,6,ハッピーホンコン,牡3,55,村上忍,0:59.5,クビ,6.5,3,447(-5),[地] 田中淳司
4,5,7,12,ツーエムマイスター,セ9,57,七夕裕次,0:59.5,クビ,2.8,1,455(+1),[地] 飯田弘道
5,6,5,7,ズアー,牡7,57,鈴木祐,0:59.8,2,35.4,7,505(+3),[地] 櫻田康二
6,7,7,11,マスターコード,牡7,57,菅原辰徳,1:00.0,3/4,41.3,9,473(+2),[地] 板垣吉則
7,8,8,14,ゲンキチハヤブサ,セ9,57,木村暁,1:00.4,2.1/2,21.0,6,501(+2),[地] 千葉博次
8,9,6,9,シャドウパーティー,セ12,57,高橋悠里,1:00.5,1/2,81.3,11,486(-4),[地] 三野宮通
9,10,3,4,ナリタスターワン,牡9,57,高松亮,1:00.6,クビ,39.3,8,476(-7),[地] 野口寛仁
10,11,3,3,ブライティアセルバ,牝5,55,関本淳,1:00.6,クビ,338.6,13,452(-1),[地] 晴山厚司
11,12,5,8,ドウディ,牡7,57,栗原大河,1:00.7,1/2,67.2,10,476(-14),[地] 菅原欣也
12,13,1,1,シャノンアーサー,牝3,53,小林凌,1:00.8,クビ,404.9,14,463(-2),[地] 飯田弘道
13,14,6,10,マイネルアムニス,牡7,57,阿部英俊,1:01.5,4,187.0,12,484(+3),[地] 村上実
