,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,6,バンドオンザラン,牡4,57,森泰斗,1:40.7,,5.4,3,523(0),[地] 内田勝義
1,2,2,2,ゼンノウラヌス,牡6,55,御神本訓,1:41.0,1.1/2,5.0,2,501(+1),[地] 佐々木仁
2,3,1,1,ナガラキコウシ,牡6,57,矢野貴之,1:41.8,4,17.2,7,464(-5),[地] 玉井昇
3,4,5,7,キャッスルクラウン,牡4,55,本田正重,1:42.2,2,22.8,8,470(+7),[地] 渋谷信博
4,5,3,3,エスケイアリュール,牡7,57,田中力,1:43.4,6,3.6,1,527(-8),[地] 山浦武
5,6,4,5,クラトリガー,牡4,57,左海誠二,1:43.5,1/2,71.6,12,497(-1),[地] 矢野義幸
6,7,5,8,ニチドウリュンヌ,牡7,57,的場文男,1:43.6,クビ,5.8,4,485(-8),[地] 小久保智
7,8,3,4,モリデンリオ,牡5,55,保園翔也,1:43.6,ハナ,45.8,11,448(-8),[地] 山越光
8,9,8,14,アンジュジョリー,牝4,55,笹川翼,1:43.8,1.1/2,14.0,6,471(+24),[地] 小久保智
9,10,6,9,シグナルプロシード,セ8,57,和田譲治,1:43.9,クビ,102.6,13,506(-4),[地] 佐々木仁
10,11,6,10,タマモベルモット,牡8,57,真島大輔,1:44.0,クビ,7.4,5,469(-3),[地] 小久保智
11,12,8,13,キングルアウ,牡6,57,酒井忍,1:44.1,1/2,177.6,14,507(+13),[地] 八木正喜
12,13,7,11,ラッキーモンキー,牡4,55,今野忠成,1:44.8,3,40.5,10,482(-1),[地] 鷹見浩
13,14,7,12,グランフィデリオ,牡7,57,石崎駿,1:45.2,2,28.7,9,428(-2),[地] 渡辺貴光
