,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,9,スマートモノリス,牡3,56,武豊,2:04.3,,2.4,1,460(-8),[西] 角居勝彦
1,2,7,12,ロードゴラッソ,牡3,56,Ｍ．デム,2:04.5,1.1/2,2.9,2,466(+8),[西] 藤岡健一
2,3,4,5,エマブルーム,牝3,54,丸山元気,2:04.6,1/2,51.3,7,442(0),[西] 山内研二
3,4,8,13,セイウンフォーカス,牡3,56,松田大作,2:04.7,1/2,7.3,4,472(+2),[西] 宮本博
4,5,5,8,アクシス,牡3,53,川又賢治,2:05.0,1.3/4,19.0,5,464(+2),[西] 加用正
5,6,1,1,ソーグレア,牡3,56,岩田康誠,2:05.1,3/4,22.9,6,464(-8),[西] 須貝尚介
6,7,8,14,レーガノミクス,牡3,56,川田将雅,2:05.1,クビ,5.1,3,522(-10),[西] 池添学
7,8,7,11,モズリュウオウ,牡3,53,横山武史,2:05.3,1.1/4,262.2,13,508(-6),[西] 高橋亮
8,9,2,2,ワンダースイルーロ,牡3,56,中谷雄太,2:05.4,3/4,225.1,11,500(0),[西] 森田直行
9,10,5,7,レッツゴーキティ,牡3,56,柴田未崎,2:05.8,2.1/2,190.7,10,436(-6),[西] 梅田智之
10,11,3,3,スズカゼフィール,牡3,56,太宰啓介,2:05.9,1/2,51.9,8,478(-2),[西] 大橋勇樹
11,12,3,4,ショウナンバースト,牡3,56,松山弘平,2:06.3,2.1/2,225.3,12,424(-4),[西] 中村均
12,13,6,10,アイコン,牡3,56,ミナリク,2:06.3,クビ,56.7,9,512(-2),[西] 池江泰寿
13,14,4,6,ゴルゴンゾーラ,牝3,54,西田雄一,2:06.5,1.1/4,495.5,14,418(+2),[東] 星野忍
