,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,7,エンゼルカロ,牝3,53,井上俊彦,1:11.3,,4.5,2,454(+8),[地] 林正夫
1,2,1,1,テネシーガール,牝3,53,山田和広,1:11.3,ハナ,13.8,6,476(-4),[西] 坪正直
2,3,3,3,チトセシャンハイ,牡3,53,的場均,1:11.3,アタマ,23.4,9,458(+6),[地] 堂山芳則
3,4,3,4,エピグラフ,牡3,53,松永幹夫,1:11.6,2,2.6,1,466(-10),[西] 山内研二
4,5,6,10,プリエミネンス,牝3,53,岡部幸雄,1:11.9,1.3/4,34.6,10,438(-4),[東] 伊藤圭三
5,6,4,6,シアトルフレーム,牡3,53,四位洋文,1:11.9,クビ,11.3,5,470(-8),[西] 佐々木晶
6,7,2,2,ヤマニンリスペクト,牡3,53,河内洋,1:12.1,1.1/4,8.3,4,476(-2),[西] 浅見秀一
7,8,6,9,マイネルジェアン,牡3,53,横山典弘,1:12.2,1/2,15.0,7,494(+8),[東] 稲葉隆一
8,9,8,14,マイネルダークネス,牡3,53,古川吉洋,1:12.6,2.1/2,45.6,11,460(-6),[西] 柴田光陽
9,10,4,5,ボールドラピエ,牡3,53,中舘英二,1:12.8,1,19.0,8,468(+12),[西] 中村均
10,11,7,11,ウインドジャマー,牡3,53,小池隆生,1:12.9,1/2,202.1,14,454(-2),[西] 柴田光陽
11,12,5,8,サンフィールド,牝3,53,小林徹弥,1:13.0,1/2,158.2,13,416(-4),[西] 目野哲也
12,13,7,12,マイネルコンドル,牡3,53,伊藤直人,1:13.1,1/2,7.0,3,456(+6),[東] 相沢郁
13,14,8,13,サクラスマッシュ,牝3,53,千田輝彦,1:13.2,3/4,56.9,12,436(-2),[東] 小島太
