,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,6,アンブロワーズ,牝2,54,ホワイト,1:10.4,,15.2,6,462(-22),[東] 小島太
1,2,8,15,ディープサマー,牡2,54,藤田伸二,1:10.5,3/4,1.9,1,474(-6),[西] 山内研二
2,3,7,13,カシマフラワー,牝2,54,松永幹夫,1:10.7,1,21.4,8,432(+4),[東] 高市圭二
3,4,4,8,オーヴェール,牡2,54,四位洋文,1:10.8,1/2,7.2,3,530(+4),[西] 浅見秀一
4,5,8,16,エイシンホリデイ,牝2,54,武幸四郎,1:11.0,1.1/4,110.5,12,422(0),[西] 藤原英昭
5,6,2,3,マイネルハーティー,牡2,54,宮崎光行,1:11.0,ハナ,116.4,13,456(-2),[西] 中村均
6,7,5,9,スキップジャック,牡2,54,勝浦正樹,1:11.0,クビ,11.2,4,470(-2),[東] 高橋裕
7,8,1,2,カズサライン,牡2,54,穂苅寿彦,1:11.5,3,15.8,7,478(0),[東] 和田正道
8,9,4,7,グランプリペガサス,牡2,54,本田優,1:11.6,1/2,7.2,2,466(0),[西] 田所秀孝
9,10,1,1,リッカバクシンオ,牡2,54,池添謙一,1:11.7,1/2,12.8,5,438(+4),[西] 鶴留明雄
10,11,7,14,スズカフォイル,牝2,54,芹沢純一,1:11.9,1.1/4,36.8,10,448(+2),[西] 橋田満
11,12,6,11,コスモスパーブ,牡2,54,小野次郎,1:11.9,クビ,49.8,11,450(+6),[東] 保田一隆
12,13,2,4,スズカブルーム,牝2,54,岡部幸雄,1:12.0,3/4,28.0,9,440(+2),[東] 伊藤圭三
13,14,5,10,エイシンイーデン,牡2,54,岩崎祐己,1:12.1,3/4,200.3,15,464(+12),[西] 中竹和也
14,15,3,5,テイエムカミガカリ,牡2,54,和田竜二,1:12.7,3.1/2,197.9,14,494(+2),[西] 柴田光陽
15,16,6,12,セイウンシンジュ,牝2,54,木幡初広,1:14.0,8,374.5,16,470(-2),[東] 杉浦宏昭
