,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,スノーエンデバー,牡6,56,佐藤哲三,1:33.0,,---,4,488(-12),[西] 森秀行
1,2,2,2,ビーマイナカヤマ,牡6,56,鹿戸雄一,1:33.3,1.1/2,---,1,464(-2),[東] 高市圭二
2,3,7,9,エビスヤマト,牡5,56,小嶋耕輝,1:33.6,1.1/2,---,5,403(-6),[地] 赤間亨
3,4,5,5,テセウスフリーゼ,牡8,56,的場均,1:34.5,4,---,2,477(-5),[東] 新関力
4,5,8,12,エムジーシューマ,牡9,55,金井正幸,1:34.5,アタマ,---,6,502(-7),[地] 法理勝弘
5,6,3,3,タマルファイター,牡5,56,丸山侯彦,1:34.9,2,---,7,519(-1),[地] 浜田勝三
6,7,7,10,ワインアンドローズ,牝7,53,水野貴史,1:35.7,4,---,12,404(-4),[地] 山崎尋美
7,8,5,6,ハートステイジ,牝7,53,工藤勉,1:35.8,1/2,---,11,477(-1),[地] 内野勉
8,9,1,1,デルマキングオー,牡6,56,加藤和宏,1:36.3,2.1/2,---,10,509(+3),[地] 川嶋弘吉
9,10,8,11,エフテーサッチ,牝7,54,小林真治,1:36.6,1.1/2,---,9,478(+7),[地] 小林文治
10,11,6,8,コラソン,牡5,56,茂呂菊次,1:37.9,6,---,8,484(-2),[地] 木村昌志
11,12,6,7,フジノモンスター,牡5,56,川原正一,1:38.1,3/4,---,3,484(-14),[地] 中山義宣
