,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,10,ヴァンダライズ,牡4,57,丸田恭介,1:47.9,,14.8,8,456(-6),[西] 中竹和也
1,2,8,14,サクラボールド,牡4,57,勝浦正樹,1:47.9,クビ,4.0,2,470(+2),[東] 菊沢隆徳
2,3,5,9,プレミアムテースト,牡3,55,大野拓弥,1:48.0,クビ,5.3,3,446(+8),[東] 堀宣行
3,4,5,8,スマートリバティー,牡3,55,古川吉洋,1:48.2,1.1/4,12.0,6,440(-12),[西] 宮徹
4,5,7,12,ノヴァグロリア,牡3,55,川須栄彦,1:48.4,1.1/4,9.4,4,488(+22),[西] 音無秀孝
5,6,7,13,ローズリパブリック,牡5,57,上村洋行,1:48.4,クビ,41.1,10,474(0),[西] 橋口弘次
6,7,4,6,ヒットメーカー,牡4,57,太宰啓介,1:48.5,クビ,3.9,1,436(-10),[西] 五十嵐忠
7,8,3,4,オリエンタルコール,牡4,57,酒井学,1:48.6,1/2,48.5,12,442(-6),[西] 田所秀孝
8,9,6,11,マグニフィセント,牡4,57,村田一誠,1:48.6,ハナ,42.1,11,446(0),[西] 田島良保
9,10,2,2,クラシカルノヴァ,牡3,55,吉田隼人,1:48.7,1/2,9.5,5,476(-2),[西] 飯田雄三
10,11,1,1,エルプレジデンテ,牡5,57,中舘英二,1:48.7,クビ,31.2,9,462(+20),[西] 佐々木晶
11,12,3,5,キトゥンブルー,牝3,53,津村明秀,1:48.7,アタマ,13.6,7,492(-6),[東] 斎藤誠
12,13,8,15,メイショウデューイ,牡5,57,小島太一,1:49.3,3.1/2,74.7,13,484(+12),[東] 小島太
13,14,2,3,カネトシスラーヴァ,牝5,55,鮫島良太,1:49.6,1.3/4,116.2,14,462(+10),[西] 矢作芳人
14,15,4,7,ビービービーム,牡5,57,的場勇人,1:49.9,2,174.1,15,462(+16),[東] 鹿戸雄一
