,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,セイエイカネノー,牡3,54,坂井薫人,1:43.8,,---,2,474(-2),[地] 岩崎幸紀
1,2,8,10,ホウシュウタイム,牡3,54,青木達彦,1:43.8,ハナ,---,3,518(+6),[地] 柴田高志
2,3,3,3,レタセモア,牡3,54,安藤勝己,1:44.7,4,---,1,466(+2),[地] 井上孝彦
3,4,4,4,ヤマタイセイ,牡3,54,古川彰,1:44.8,1/2,---,4,460(+4),[地] 藤田正治
4,5,7,7,リブリスポルンガ,牡3,54,坂口重政,1:46.8,大,---,8,430(0),[地] 加藤健
5,6,8,9,エクセルシラギ,牡3,54,丸野勝虎,1:46.9,クビ,---,5,470(+2),[地] 松本克幸
6,7,6,6,オグリファイター,牡3,54,田辺弘,1:47.0,1/2,---,7,434(+8),[地] 山中輝久
7,8,2,2,ヒルノホンコン,牡3,54,深見明宏,1:47.1,1/2,---,9,470(-4),[地] 新山広道
8,9,5,5,ダイコンジョー,牡3,54,戸部尚実,1:47.5,2,---,10,466(0),[地] 山本功
9,10,7,8,フジノコンドル,牡3,54,東川公則,1:47.7,1,---,6,486(+2),[地] 後藤保
