,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,12,アサヤケ,牡5,57,和田譲治,1:50.2,,10.2,4,574(0),[地] 石井勝男
1,2,1,1,スコペルタ,牡5,57,繁田健一,1:50.7,2.1/2,2.6,1,472(+4),[地] 佐藤賢二
2,3,3,3,グランユニヴェール,牡3,57,森泰斗,1:50.8,3/4,12.5,6,503(+16),[地] 山崎裕也
3,4,4,5,モリデンルンバ,牡3,57,矢野貴之,1:51.1,1.1/2,12.0,5,533(+8),[地] 坂本昇
4,5,4,6,ガーニーフラップ,牡3,57,的場文男,1:51.1,クビ,4.0,2,482(+6),[地] 稲益貴弘
5,6,2,2,ハイパーチャージ,セ6,55,藤井勘一,1:51.6,2.1/2,24.3,7,492(-5),[地] 出川克己
6,7,5,8,ゴーオン,牡4,57,酒井忍,1:51.6,アタマ,86.1,11,496(+8),[地] 椎名広明
7,8,5,7,ジョーラプター,牡7,57,左海誠二,1:51.8,3/4,82.4,10,471(-4),[地] 小久保智
8,9,8,14,バースフォンテン,牡7,57,本田正重,1:52.0,1,4.1,3,493(-3),[地] 佐藤厚弘
9,10,6,10,アメイジア,牡6,57,秋元耕成,1:52.6,3,388.7,14,534(+1),[地] 冨田敏男
10,11,6,9,ミスアバンセ,牝4,55,石崎隆之,1:52.8,1,103.4,13,469(-2),[地] 椎名広明
11,12,8,13,トラバージョ,牡6,57,今野忠成,1:53.0,3/4,48.4,8,491(-2),[地] 佐藤賢二
12,13,3,4,トーセンサミット,牡7,57,真島大輔,1:53.2,1,66.0,9,505(+9),[地] 小久保智
13,14,7,11,ルチャドルアスール,セ7,57,山崎誠士,1:54.3,5,86.5,12,503(-7),[地] 山崎尋美
