,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,レオリュウホウ,牡6,58,菊沢隆徳,2:35.4,,193.9,9,498(-6),[東] 杉浦宏昭
1,2,6,6,ステイゴールド,牡7,57,熊沢重文,2:35.6,1.1/2,5.7,2,422(-10),[西] 池江泰郎
2,3,4,4,メイショウドトウ,牡5,56,安田康彦,2:35.8,1.1/2,9.3,4,508(-2),[西] 安田伊佐
3,4,3,3,ミスズシャルダン,牡6,57,河内洋,2:36.0,1.1/4,8.7,3,452(-4),[西] 加藤敬二
4,5,8,10,アメリカンボス,牡6,57,江田照男,2:36.2,1.1/2,17.4,5,482(-4),[東] 田子冬樹
5,6,7,7,グラスワンダー,牡6,59,的場均,2:36.3,クビ,1.3,1,530(+18),[東] 尾形充弘
6,7,2,2,ダイワテキサス,牡8,58,田中勝春,2:36.5,1,19.2,6,478(-2),[東] 増沢末夫
7,8,7,8,アイシャルテイオー,牡8,57,大西直宏,2:37.9,9,279.6,10,472(+6),[東] 久保田敏
8,9,1,1,シグナスヒーロー,牡9,57,嘉藤貴行,2:39.1,7,188.5,8,510(+4),[東] 田中清隆
9,10,5,5,ノボエイコーオー,牡5,56,小野次郎,2:39.5,2.1/2,120.3,7,494(+4),[東] 高松邦男
