,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,チェイスチェイス,牡7,56,松本隆宏,2:08.2,,---,1,526(+2),[地] 鈴木英二
1,2,6,8,シンコウリーダー,セ8,56,佐々木国,2:08.6,2,---,4,492(0),[地] 若松平
2,3,8,13,ヤマノジェネラス,牝4,55,斉藤正弘,2:08.7,クビ,---,2,498(+6),[地] 米川伸也
3,4,7,11,クラキングオー,牡4,56,千葉津代,2:09.1,2,---,5,514(+12),[地] 堂山芳則
4,5,6,9,ヒットパーク,牡7,56,宮崎光行,2:09.1,アタマ,---,6,460(+14),[地] 須藤三千
5,6,4,5,マルカダンガン,牡8,56,渋谷裕喜,2:09.3,3/4,---,10,494(0),[地] 田中正二
6,7,1,1,モエギノヨオコー,牝3,54,岡島玉一,2:09.6,1.1/2,---,11,464(+8),[地] 石本義孝
7,8,3,3,モミジイレブン,牡5,56,川島洋人,2:09.6,アタマ,---,12,470(0),[地] 鈴木英二
8,9,8,12,セイリューオー,牡7,56,五十嵐冬,2:09.7,1/2,---,8,494(+4),[地] 桑原義光
9,10,5,7,キタサンモガンボ,牡7,56,坂下秀樹,2:10.1,2,---,13,502(+8),[地] 楠克美
10,11,7,10,カネマサヘイロー,牡3,55,井上俊彦,2:10.5,2,---,9,482(-2),[地] 鈴木英二
11,12,2,2,ミヤマエンデバー,牡3,55,堂山直樹,2:11.0,2.1/2,---,3,496(+2),[地] 堂山芳則
12,13,4,4,オースミダイナー,牡13,56,藤倉寛幸,2:13.0,大,---,7,504(+4),[地] 若松平
