,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,コンドルクエスト,牡5,57,安藤勝己,1:51.0,,2.5,1,472(+6),[東] 二ノ宮敬
1,2,2,2,ソリッドスライダー,牡5,57,藤田伸二,1:51.1,クビ,3.9,2,474(+4),[東] 加藤征弘
2,3,6,6,セイコーアカデミー,牡7,57,横山典弘,1:51.2,3/4,4.4,3,466(+6),[東] 鈴木康弘
3,4,4,4,シュフルール,牝4,55,津村明秀,1:51.6,2.1/2,17.9,6,468(0),[東] 上原博之
4,5,7,7,スズカローラン,牝4,55,芹沢純一,1:51.7,クビ,9.0,4,424(+4),[西] 橋田満
5,6,7,8,ダイワブレスイング,牡6,57,柴山雄一,1:52.0,2,29.8,8,446(+2),[東] 増沢末夫
6,7,1,1,マイネルレジオ,牡6,57,木幡初広,1:52.0,クビ,21.2,7,506(-6),[東] 高橋裕
7,8,8,9,セイントリープレア,牝6,55,松田大作,1:52.2,1,13.7,5,448(-10),[西] 高橋成忠
8,9,5,5,トーホウファイター,牡5,57,藤岡佑介,1:52.3,1/2,30.7,9,472(-4),[西] 石坂正
9,10,3,3,ロケットパンチ,牡6,57,的場勇人,1:52.4,1/2,75.1,10,472(+10),[東] 的場均
