,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,10,マルヨシポエム,牝6,54,茂呂菊次,1:37.0,,---,4,470(-8),[地] 木村甚太
1,2,7,7,ロングワンダフル,牡5,54,栗林宏,1:37.1,3/4,---,1,523(+5),[地] 渋谷武久
2,3,3,3,デルマキングオー,牡6,54,水野貴史,1:37.6,2.1/2,---,3,513(+3),[地] 川嶋弘吉
3,4,4,4,ビッグコマンド,牡5,56,加藤和宏,1:37.6,ハナ,---,2,484(-1),[地] 渋谷武久
4,5,6,6,スーパーオッティ,牝6,54,見附正徳,1:37.6,アタマ,---,7,453(-5),[地] 金田鼎
5,6,7,8,ヤスノウイニング,牝7,55,斉藤誠,1:38.7,5,---,6,449(+4),[地] 一倉昌行
6,7,8,9,ビンゴマシン,牡8,55,久保田政,1:38.8,1/2,---,9,457(-3),[地] 井田荘一
7,8,5,5,メモリースワローズ,牡7,54,金井正幸,1:39.1,1.1/2,---,5,477(+4),[地] 川嶋弘吉
8,9,2,2,シルバーチャンプ,牡8,56,丸山侯彦,1:39.3,1,---,8,498(-8),[地] 野村正直
9,10,1,1,カグラトップ,牝6,55,米田弘一,1:40.1,4,---,10,432(0),[地] 加藤光司
