,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,コスモアニモーソ,牡4,56,赤岡修次,1:45.5,,5.9,3,462(+3),[地] 打越勇児
1,2,6,6,ミッキーヘネシー,牡11,56,畑中信司,1:46.0,2.1/2,33.8,9,485(+4),[地] 別府真司
2,3,2,2,アタゴタイゼン,牡6,56,永森大智,1:46.6,3,13.6,5,490(+4),[地] 雑賀正光
3,4,5,5,サルダーナ,牝6,54,高松亮,1:46.7,1/2,20.7,7,486(-3),[地] 打越勇児
4,5,4,4,カメヤマシャチュウ,牡9,56,嬉勝則,1:46.9,1,18.8,6,478(-3),[地] 那俄性哲
5,6,3,3,フェザースピリット,牝7,54,西川敏弘,1:47.0,クビ,7.4,4,473(-4),[地] 大関吉明
6,7,8,10,コンプレアンノ,牝6,53,木村直輝,1:47.2,1,31.0,8,451(+1),[地] 胡本友晴
7,8,7,8,セトアロー,牡9,56,林謙佑,1:47.3,1/2,60.7,10,550(+2),[地] 松木啓助
8,9,7,7,グリターテソーロ,牡6,56,岡村卓弥,1:47.3,アタマ,2.3,1,499(-1),[地] 雑賀正光
9,10,1,1,マイネルイノメ,牡5,56,妹尾浩一,1:47.7,2,3.6,2,517(+5),[地] 打越勇児
