,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,14,メイショウマルス,牡3,56,武幸四郎,1:55.3,,2.1,1,456(0),[西] 鶴留明雄
1,2,8,15,ビッグドン,牡3,56,熊沢重文,1:55.4,1/2,11.4,4,418(+4),[西] 中尾謙太
2,3,1,1,エイシンテングサン,牡3,56,ルメール,1:55.7,1.3/4,3.3,2,492(-6),[西] 瀬戸口勉
3,4,2,3,マイネルゲーリック,牡3,56,太宰啓介,1:55.7,ハナ,16.6,6,440(+6),[西] 柴田光陽
4,5,6,11,ビッグマイケル,牡3,56,常石勝義,1:55.8,クビ,34.8,7,434(-2),[西] 中尾正
5,6,6,12,コスモルナ,牝3,54,須貝尚介,1:56.5,4,102.1,12,408(-4),[西] 須貝彦三
6,7,1,2,タマモアーチスト,牡3,56,牧田和弥,1:56.7,1.1/4,59.7,11,480(-4),[西] 福島勝
7,8,5,9,リーダージャージ,牡3,55,川島信二,1:56.9,1.1/4,37.5,9,446(-2),[西] 田所秀孝
8,9,8,16,テイエムウラノス,牡3,56,宇田登志,1:57.3,2.1/2,8.1,3,528(-4),[西] 福島勝
9,10,4,8,マルカクラージュ,牡3,54,服部剛史,1:57.4,クビ,331.8,16,480(-2),[西] 北橋修二
10,11,4,7,アドマイヤウイング,牡3,56,高田潤,1:57.5,3/4,35.4,8,496(-4),[西] 松田博資
11,12,3,5,オースミガンバ,牡3,56,菊沢隆仁,1:57.7,1.1/4,49.8,10,476(+4),[西] 清水久雄
12,13,5,10,テンシノダンス,牝3,54,角田晃一,1:57.9,1.1/4,15.6,5,484(0),[西] 橋口弘次
13,14,2,4,ハドーケン,牡3,56,向山牧,1:58.4,3,215.2,14,446(0),[西] 湯浅三郎
14,15,7,13,ダイシンスペック,牡3,53,高野容輔,1:58.9,3,163.8,13,490(+4),[西] 福永甲
15,16,3,6,ホットスタッフ,牝3,51,岩崎祐己,1:59.3,2.1/2,244.4,15,480(+4),[西] 田中耕太
