,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,オーミリュミエール,牝3,53,平瀬城久,1:38.4,,6.9,3,478(-2),[地] 鈴木正也
1,2,1,1,ブレーヴキャンター,牡3,55,藤田弘治,1:38.6,1,1.8,1,551(-4),[地] 高橋俊之
2,3,7,9,ヒカルキング,牡3,55,吉田晃浩,1:38.6,ハナ,3.8,2,498(+1),[地] 佐藤茂
3,4,8,10,トウショウブリスク,セ3,55,桑野等,1:39.4,4,7.9,4,441(+1),[地] 佐藤茂
4,5,7,8,ハーモナイズ,牡3,55,古性秀之,1:39.6,1,9.5,5,500(-3),[地] 金田一昌
5,6,6,7,ティアップキセキ,牝3,53,吉原寛人,1:40.0,2,13.0,6,518(+9),[地] 高橋俊之
6,7,6,6,フレンドタイム,牝3,53,中川雅之,1:40.0,アタマ,107.6,10,424(+4),[地] 中川一男
7,8,4,4,ヨシハヤテ,牡4,55,田知弘久,1:41.0,5,2009.0,11,440(+7),[地] 赤間亨
8,9,2,2,ゴートゥームーブ,セ10,55,加藤和義,1:41.5,2.1/2,80.7,8,459(+8),[地] 吉井一良
9,10,3,3,ジャングルロー,牝3,53,松戸政也,1:43.9,大,80.7,8,435(+6),[地] 青山義明
10,11,5,5,ダイヤサウスポー,牝7,53,青柳正義,1:43.9,ハナ,64.6,7,467(+12),[地] 室井真文
