,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,カカンクオン,牡4,56,青柳正義,1:31.1,,3.4,3,435(0),[地] 鈴木正也
1,2,3,3,コロッケ,セ3,56,葛山晃平,1:31.2,クビ,2.8,2,483(+6),[地] 菅原欣也
2,3,2,2,ミハルプリンセス,牝5,54,松戸政也,1:31.6,2,2.8,1,430(-3),[地] 菅原欣也
3,4,7,7,ヒロノホマレボシ,セ5,56,吉田晃浩,1:32.2,3,50.7,8,432(+5),[地] 佐藤茂
4,5,6,6,アンクルダッシュ,牡4,56,中島龍也,1:32.2,ハナ,12.6,5,488(-3),[地] 中川雅之
5,6,8,10,マイネルリボーン,牡12,56,藤田弘治,1:32.8,3,11.1,4,481(+2),[地] 高橋俊之
6,7,4,4,ケイティヒマワリ,牝5,54,堀場裕充,1:33.4,3,88.5,9,392(+3),[地] 高橋優子
7,8,5,5,トレボウソレイユ,牝5,54,栗原大河,1:34.7,6,34.4,6,451(+3),[地] 鋤田誠二
8,9,8,9,カトリーヌボヌール,牝6,54,池田敦,1:36.2,7,39.6,7,436(+7),[地] 高橋道雄
9,10,1,1,ノブリーデイ,牡4,56,鈴木太一,1:37.7,7,100.3,10,464(+5),[地] 室井眞文
