,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,キングリファール,牡5,56,佐藤隆,1:41.4,,---,1,494(-12),[地] 川島正行
1,2,1,1,スタートザウェイ,牡7,56,石崎隆之,1:42.0,3,---,3,549(-10),[地] 出川克己
2,3,8,14,ハイテンションパル,牡6,56,的場文男,1:42.1,1/2,---,4,485(-2),[地] 内田勝義
3,4,7,12,メイプルベガ,牝5,54,岩城方元,1:42.1,クビ,---,2,470(+2),[地] 足立勝久
4,5,4,6,スローンブラン,牡4,54,鈴木啓之,1:43.0,4,---,7,489(-4),[地] 高橋三郎
5,6,6,10,モンスター,牡7,56,稲子善行,1:43.4,2,---,10,491(-2),[地] 長谷川三
6,7,5,8,イシノオアシス,牡6,54,甲斐年光,1:43.4,ハナ,---,5,522(+6),[地] 武井栄一
7,8,6,9,カネショウローレル,牡5,54,野崎武司,1:43.6,3/4,---,11,498(-4),[地] 照沼一二
8,9,5,7,ロイヤルサンサン,牡5,54,納谷和玖,1:43.7,クビ,---,6,477(-1),[地] 高橋三郎
9,10,4,5,ラハンヌ,牝6,52,岡村裕基,1:43.7,アタマ,---,12,466(+8),[地] 新貝一雄
10,11,8,13,イチコウタマユキ,牡6,54,真島大輔,1:43.8,クビ,---,13,544(-15),[地] 矢作和人
11,12,2,2,アティックソルト,牡8,55,今野忠成,1:43.8,クビ,---,8,494(+10),[地] 高月由次
12,13,7,11,ローランシャウト,牡9,50,前住和寿,1:44.7,4,---,14,496(0),[地] 鬼沢裕充
13,14,3,4,イシノシルバー,牡6,56,久保秀男,1:44.9,1,---,9,585(+3),[地] 武井栄一
