,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,サダムリスペクト,牡7,57,真島大輔,1:41.8,,5.8,4,465(-3),[地] 稲益貴弘
1,2,3,3,カジノシップ,牡5,55,山崎誠士,1:41.8,クビ,3.6,2,503(+3),[地] 山崎尋美
2,3,8,13,トーセンブル,牡4,57,本田正重,1:42.2,2,4.2,3,435(+2),[地] 山中尊徳
3,4,7,11,ディアブルーダー,セ8,57,森泰斗,1:42.4,1,2.9,1,528(-11),[地] 椎名廣明
4,5,3,4,ウインブルースカイ,牡6,53,丹内祐次,1:43.1,3,89.9,12,478(0),[地] 河津裕昭
5,6,8,14,ファージンゲール,牝5,53,御神本訓,1:43.2,1/2,15.5,5,493(+5),[地] 内田勝義
6,7,4,5,エスケイアリュール,牡8,57,田中力,1:43.3,1/2,61.4,8,525(-7),[地] 山浦武
7,8,5,7,ジュンザワールド,牡6,57,矢野貴之,1:43.5,3/4,78.0,11,536(-1),[地] 小久保智
8,9,5,8,クラトリガー,牡5,57,石崎駿,1:43.7,3/4,63.1,9,504(-2),[地] 矢野義幸
9,10,4,6,ブレークオンスルー,牡5,55,的場文男,1:43.9,1,18.9,6,515(0),[地] 内田勝義
10,11,6,9,ドラゴンシュバリエ,牡6,57,今野忠成,1:44.1,1,76.0,10,508(-6),[地] 山崎尋美
11,12,7,12,バーンザワールド,牡8,57,伊藤裕人,1:44.6,2.1/2,260.6,14,458(+5),[地] 加藤誠一
12,13,6,10,アルゴノート,牡6,55,笹川翼,1:44.6,ハナ,28.4,7,493(+6),[地] 河津裕昭
13,14,1,1,アポロナイスジャブ,牡6,57,山林堂信,1:48.2,大,192.9,13,451(0),[地] 池田孝
