,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,ポートジェネラル,牡7,57,赤岡修次,1:24.0,,1.3,1,513(0),[地] 雑賀正光
1,2,5,6,ゴッドセンド,牡8,57,中西達也,1:25.0,5,4.3,2,494(-1),[地] 炭田健二
2,3,6,8,グランシング,牡4,57,永森大智,1:25.1,1/2,54.4,9,514(+1),[地] 炭田健二
3,4,2,2,セトノジェネシス,牡6,57,倉兼育康,1:25.1,アタマ,22.9,6,510(-1),[地] 松木啓助
4,5,5,5,ゲイリージュピター,牡10,57,西川敏弘,1:25.2,3/4,12.9,3,500(+3),[地] 大関吉明
5,6,4,4,ストロングタテヤマ,牡9,57,高野毅,1:25.2,ハナ,19.8,5,499(+2),[地] 細川忠義
6,7,8,12,マリスブラッシュ,牡9,57,目迫大輔,1:25.2,アタマ,75.9,10,514(-3),[地] 田中譲二
7,8,8,11,グッドヘラクレス,牡6,57,高橋利幸,1:25.3,1/2,93.5,11,495(-5),[地] 田中守
8,9,6,7,スパイナルコード,牡6,57,上田将司,1:25.5,3/4,48.2,8,475(+1),[地] 大関吉明
9,10,3,3,タツジャガー,牡5,57,西山裕貴,1:25.9,2,17.6,4,474(-1),[地] 松木啓助
10,11,1,1,コスモジャイブ,牡9,57,別府真衣,1:25.9,ハナ,32.0,7,501(+4),[地] 田中守
11,12,7,9,ゲイリーファング,牡10,57,石本純也,1:26.5,3,589.4,12,505(-2),[地] 宮路洋一
