,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,5,マイネルストラトス,牡6,56,村上忍,1:44.0,,3.1,1,497(+5),[地] 板垣吉則
1,2,1,1,イーグルカザン,牡12,56,大坪慎,1:44.1,クビ,10.5,5,526(0),[地] 橘友和
2,3,4,4,サンドプラチナ,牡7,56,阿部英俊,1:44.6,3,5.3,3,515(-7),[地] 新田守
3,4,2,2,アドマイヤホルン,牝6,54,山本政聡,1:44.6,ハナ,11.6,7,401(+7),[地] 小西重征
4,5,7,9,グランユニヴェール,牡7,56,鈴木祐,1:44.6,アタマ,6.0,4,516(+15),[地] 櫻田康二
5,6,7,10,ミスターシーバス,牡6,56,山本聡哉,1:44.7,1/2,4.4,2,472(-3),[地] 菅原勲
6,7,5,6,スカイサーベル,牡6,56,岩本怜,1:45.2,3,17.8,8,480(-3),[地] 小林俊彦
7,8,8,12,ブルチアーレ,牡7,56,高松亮,1:45.2,クビ,70.3,9,513(+2),[地] 小林義明
8,9,6,7,アリストレジェンド,牡6,56,坂口裕一,1:46.0,5,279.8,12,515(-4),[地] 小林俊彦
9,10,6,8,ヤマニンボアソルチ,牡7,56,高橋悠里,1:46.0,アタマ,11.5,6,455(+2),[地] 伊藤和忍
10,11,8,11,ルーモス,牝5,54,南郷家全,1:47.0,6,87.8,10,507(+15),[地] 櫻田浩樹
11,12,3,3,ダイワリベラル,牡9,56,菅原辰徳,1:47.4,2.1/2,196.4,11,520(0),[地] 伊藤和
