,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,マンボツイスト,牡6,56,四位洋文,2:00.6,,---,1,492(+2),[西] 古川平
1,2,5,5,エイキューガッツ,牡6,55,江田照男,2:01.0,2,---,3,470(-4),[東] 大江原哲
2,3,8,10,ブラウンシャトレー,牡4,57,安部幸夫,2:01.2,1.1/2,---,4,456(0),[地] 国光徹
3,4,6,6,タマモストロング,牡6,56,横山典弘,2:01.3,1/2,---,2,484(+4),[西] 佐藤正雄
4,5,2,2,ブリリアントロード,牡6,56,山田和広,2:02.5,6,---,5,460(+6),[西] 坪正直
5,6,8,11,アイリッシュパーク,牡7,55,横川健二,2:03.0,2.1/2,---,6,502(0),[地] 冨田光吉
6,7,7,8,リンリンスキー,牝4,54,吉田稔,2:04.0,5,---,7,520(+11),[地] 角田輝也
7,8,7,9,ロックローレル,牡7,55,満田英樹,2:04.0,アタマ,---,11,516(-2),[地] 錦見勇夫
8,9,4,4,ラスティネイル,牝6,53,宇都英樹,2:04.0,ハナ,---,9,438(-4),[地] 斉藤弘光
9,10,3,3,サンキングラッド,セ5,56,深見明宏,2:05.0,5,---,10,480(+2),[地] 新山広道
10,11,1,1,イッコーオー,牡5,56,沢井守,2:05.6,3,---,8,474(-4),[地] 岩田幸一
