,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,サブノジュニア,牡6,57,矢野貴之,1:11.0,,1.5,1.0,533(+4),[地] 堀千亜樹
1,2,7,8,ウインオスカー,牡7,57,山崎誠士,1:11.8,4,13.3,5.0,506(-2),[地] 河津裕昭
2,3,7,9,クリスタルシルバー,牡5,57,本田正重,1:11.9,1/2,18.6,6.0,485(+1),[地] 村上頼章
3,4,1,1,ダノングッド,牡8,57,真島大輔,1:12.0,1/2,71.4,8.0,522(-2),[地] 宗形竹見
4,5,5,5,ブルミラコロ,牡8,57,森泰斗,1:12.2,1,8.0,3.0,511(-5),[地] 堀千亜樹
5,6,6,7,ノブワイルド,牡8,59,左海誠二,1:12.2,クビ,5.3,2.0,506(+3),[地] 小久保智
6,7,6,6,アドマイヤゴッド,牡8,57,今野忠成,1:12.3,3/4,11.5,4.0,501(-7),[地] 川島正一
7,8,8,10,ヌーディーカラー,牡5,57,笹川翼,1:12.5,3/4,83.8,10.0,479(-3),[地] 米田英世
8,9,8,11,マッチレスヒーロー,牡9,57,藤田凌,1:12.5,アタマ,55.0,7.0,489(+1),[地] 橋本和馬
9,10,4,4,クルセイズスピリツ,牡5,57,西啓太,1:13.4,4,72.0,9.0,475(+4),[地] 荒井朋弘
10,取,3,3,アピア,セ9,57,御神本訓,,,---,,計不,[地] 渡辺和雄
