,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,7,レモンポップ,牡5,58,坂井瑠星,1:35.6,,2.2,1,518(-4),[東] 田中博康
1,2,8,15,レッドルゼル,牡7,58,川田将雅,1:35.8,1.1/2,9.0,3,488(0),[西] 安田隆行
2,3,3,6,メイショウハリオ,牡6,58,浜中俊,1:36.2,2.1/2,10.7,4,508(+6),[西] 岡田稲男
3,4,2,4,ドライスタウト,牡4,58,戸崎圭太,1:36.3,1,3.2,2,526(-12),[西] 牧浦充徳
4,5,4,8,アドマイヤルプス,セ6,58,内田博幸,1:36.4,アタマ,134.9,14,550(-2),[東] 加藤征弘
5,6,7,13,スピーディキック,牝4,56,御神本訓,1:36.6,1.1/2,25.8,6,478(0),[地] 藤原智行
6,7,7,14,ヘリオス,セ7,58,武豊,1:36.6,クビ,63.7,13,474(+8),[西] 西園正都
7,8,6,11,ソリストサンダー,牡8,58,菅原明良,1:36.9,1.1/2,29.9,9,482(-2),[西] 高柳大輔
8,9,1,2,シャールズスパイト,牡6,58,モレイラ,1:37.2,1.3/4,24.9,5,470(0),[外] アトフィ
9,10,2,3,ケンシンコウ,牡6,58,バシュロ,1:37.3,1/2,52.0,12,502(0),[東] 小西一男
10,11,6,12,セキフウ,牡4,58,Ｍ．デム,1:37.3,クビ,51.4,11,480(-2),[西] 武幸四郎
11,12,3,5,オーヴェルニュ,牡7,58,福永祐一,1:37.4,クビ,31.2,10,472(-10),[西] 西村真幸
12,13,8,16,ケイアイターコイズ,牡7,58,横山和生,1:37.5,3/4,182.0,15,522(-6),[西] 新谷功一
13,14,5,10,テイエムサウスダン,牡6,58,ルメール,1:38.1,3.1/2,29.5,8,544(-6),[東] 蛯名正義
14,15,5,9,ショウナンナデシコ,牝6,56,横山武史,1:38.8,4,29.1,7,490(+6),[西] 須貝尚介
15,16,1,1,ジャスパープリンス,牡8,58,田中勝春,1:39.2,2,314.3,16,492(-6),[西] 森秀行
