,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,アルドラゴン,牡7,56,木村健,2:40.3,,2.5,1,528(+1),[地] 田中範雄
1,2,2,2,ムサシボー,牡5,56,永島太郎,2:41.2,5,28.7,10,449(-3),[地] 大塚信次
2,3,6,8,フセノオー,牡4,56,川原正一,2:41.5,2,5.2,3,556(-2),[地] 久野進一
3,4,4,4,マルノユビキタス,牡7,56,下原理,2:41.8,2,26.9,9,524(-1),[地] 尾林幸二
4,5,5,6,タマモアーチスト,牡8,56,吉村智洋,2:42.5,4,3.9,2,497(-1),[地] 荒山義則
5,6,8,12,バンブージーコ,牡6,56,中越豊光,2:42.5,アタマ,13.6,6,500(-3),[地] 渡辺幸生
6,7,8,11,マグマサイン,牡8,56,田中学,2:42.7,3/4,12.0,5,516(-1),[地] 田中道夫
7,8,7,9,ハッシークン,牡4,56,三野孝徳,2:43.4,4,37.5,12,487(+5),[地] 西村守幸
8,9,7,10,テーマミュージック,牝7,54,岡部誠,2:43.8,2.1/2,23.3,8,441(-2),[地] 角田輝也
9,10,3,3,マイネルラプタス,牡5,56,大山真吾,2:43.8,アタマ,34.8,11,505(0),[地] 住吉朝男
10,11,5,5,ゲットゥザサミット,セ7,56,吉田稔,2:44.3,3,21.2,7,520(+3),[地] 藤田正治
11,12,6,7,エイシンダイオー,牡6,56,浜口楠彦,2:45.3,6,9.0,4,543(0),[地] 伊藤強一
