,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,タイセイレジェンド,牡5,57,内田博幸,1:26.6,,4.7,2,518(-6),[西] 矢作芳人
1,2,3,3,セイクリムズン,牡6,57,岩田康誠,1:27.2,3,1.5,1,515(+7),[西] 服部利之
2,3,6,6,スーニ,牡6,57,川田将雅,1:27.6,2,9.6,4,473(+4),[西] 吉田直弘
3,4,5,5,セレスハント,牡7,57,福永祐一,1:27.7,1/2,29.2,6,479(-2),[西] 松永幹夫
4,5,1,1,ダイショウジェット,牡9,57,柴山雄一,1:28.1,2,17.2,5,568(+10),[西] 大根田裕
5,6,2,2,オオエライジン,牡4,57,木村健,1:28.6,2.1/2,55.0,7,503(-2),[地] 橋本忠男
6,7,8,10,ナイキマドリード,牡6,57,川島正太,1:28.8,1.1/2,77.3,9,490(0),[地] 川島正行
7,8,8,11,モアザンスマート,牡6,57,石崎駿,1:28.9,クビ,504.8,11,491(-1),[地] 内田勝義
8,9,7,8,ラブミーチャン,牝5,55,浜口楠彦,1:28.9,アタマ,5.2,3,510(+4),[地] 柳江仁
9,10,7,9,シャイニングアワー,牡7,57,桑村真明,1:29.2,1.1/2,280.4,10,498(-6),[地] 角川秀樹
10,11,6,7,チョウサンペガサス,セ6,57,酒井忍,1:29.7,2.1/2,71.3,8,527(0),[地] 田辺陽一
