,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,ホワイトチェイサー,牡5,56,伊藤暢康,1:54.2,,8.3,6,536(-4),[東] 大和田稔
1,2,3,3,リージェントブラフ,牡5,56,吉田豊,1:54.3,クビ,5.0,3,524(+8),[東] 大久保洋
2,3,7,9,チョウカイウィン,牡5,56,的場均,1:54.4,1/2,2.9,1,492(-4),[東] 中野隆良
3,4,5,5,ピープルヒーロー,牡6,57,蛯名正義,1:54.8,2.1/2,4.9,2,464(-6),[東] 浅野洋一
4,5,2,2,スギノグレイジーン,牡5,56,横山典弘,1:55.6,5,6.7,5,504(-2),[東] 萩原清
5,6,8,11,ワシントンゴールド,牡5,56,岡部幸雄,1:55.7,1/2,5.5,4,488(-2),[東] 松山康久
6,7,6,8,カシマアーチ,牡6,57,高山太郎,1:56.1,2.1/2,164.8,10,452(-2),[東] 佐藤全弘
7,8,5,6,ブランドソレイユ,牝7,54,柴田善臣,1:56.2,クビ,31.6,7,470(-2),[東] 池上昌弘
8,9,4,4,コウエイシャープ,牡5,56,大西直宏,1:56.4,1.1/2,36.9,8,512(+8),[東] 高市圭二
9,10,7,10,フジミソレント,牝6,54,村田一誠,1:57.4,6,131.6,9,442(+2),[東] 柄崎孝
10,11,8,12,バトルハクビ,牡5,56,田面木博,1:57.6,1.1/2,241.5,11,468(+8),[東] 諏訪富三
11,12,1,1,ファイナルゴール,牡6,57,郷原洋司,1:57.7,クビ,314.1,12,458(+10),[東] 野平祐二
