,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,フローライゼ,牡8,56,佐原秀泰,1:25.8,,3.9,2,499(-4),[地] 那俄性哲
1,2,7,9,グランドマルク,牡8,56,赤岡修次,1:25.9,クビ,23.7,7,446(-8),[地] 田中守
2,3,6,6,ダンスインザスカイ,牝7,54,西川敏弘,1:25.9,アタマ,10.3,3,466(+4),[地] 松木啓助
3,3,8,10,ヒシコモンズ,牡9,55,別府真衣,1:25.9,同着,35.8,8,479(-8),[地] 細川忠義
4,5,5,5,ツインパール,牡4,56,永森大智,1:26.2,1.1/2,1.5,1,488(0),[地] 雑賀正光
5,6,2,2,ブルーラッド,牡9,56,宮川実,1:26.4,3/4,13.8,4,478(-3),[地] 目迫大輔
6,7,3,3,ペガサスプリンス,牡7,56,石本純也,1:26.4,ハナ,371.0,11,465(-2),[地] 平和人
7,8,4,4,クイズリングテラス,牝4,54,上田将司,1:26.5,3/4,18.3,5,428(-3),[地] 別府真司
8,9,1,1,スズナリ,牝6,54,倉兼育康,1:26.9,2,85.3,9,465(+3),[地] 那俄性哲
9,10,8,11,フジヤマテスラ,牝4,54,妹尾浩一,1:27.0,1/2,355.6,10,418(-6),[地] 打越勇児
10,11,7,8,アミロマンボ,牝4,53,下村瑠衣,1:27.1,クビ,22.6,6,445(+3),[地] 那俄性哲
