,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,サクセスコード,牡5,56,永森大智,1:45.3,,2.8,2,513(-3),[地] 雑賀正光
1,2,4,4,クレスタラン,セ4,56,宮川実,1:46.2,4,2.3,1,532(+6),[地] 打越勇児
2,3,7,9,エーシンハダル,牡9,56,石本純也,1:46.3,クビ,18.1,4,518(+4),[地] 田中譲二
3,4,8,11,ブラックビューティ,牡3,56,中西達也,1:46.4,1/2,4.0,3,486(-1),[地] 炭田健二
4,5,8,10,マイネルピトレスク,牡7,53,中越琉世,1:46.9,2.1/2,44.0,8,496(+2),[地] 国沢輝幸
5,6,5,5,リュウノボサツ,牝7,54,上田将司,1:47.1,1,104.8,10,466(+1),[地] 国沢輝幸
6,7,7,8,ケイアイサンダー,セ11,56,佐原秀泰,1:47.4,1.1/2,234.7,11,475(0),[地] 宮路洋一
7,8,3,3,オトコノヒマツリ,牡4,56,岡村卓弥,1:47.6,3/4,97.0,9,484(+2),[地] 雑賀正光
8,9,6,7,ソニックタイガー,牡3,56,嬉勝則,1:48.5,4,34.5,7,463(-3),[地] 田中譲二
9,10,6,6,モントランブラン,牝5,51,塚本雄大,1:49.3,4,18.2,5,534(+5),[地] 田中伸一
10,11,2,2,ヤマニンミネルバ,牝4,54,西森将司,1:50.6,6,27.4,6,473(0),[地] 目迫大輔
