,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,カバジェーロ,牡5,54,岡遼太郎,1:29.7,,5.5,4.0,509(-4),[地] 中西達也
1,2,7,9,シンコーマーチャン,牡8,56,赤岡修次,1:30.9,6,5.0,3.0,509(+5),[地] 田中守
2,3,4,4,シートン,セ9,56,宮川実,1:31.0,1/2,4.6,2.0,521(0),[地] 打越勇児
3,4,8,11,ペイシャワイルド,牝5,54,塚本雄大,1:31.4,2,59.4,6.0,512(-3),[地] 田中譲二
4,5,6,6,サウスアメリカン,牡7,56,山崎雅由,1:31.5,1/2,92.4,9.0,494(+2),[地] 国澤輝幸
5,6,3,3,カナデルスター,牝7,54,妹尾浩一,1:31.6,クビ,122.2,10.0,468(+1),[地] 川野勇馬
6,7,7,8,マイネルボーダレス,牡4,56,大澤誠志,1:31.6,クビ,7.8,5.0,456(+3),[地] 細川忠義
7,8,1,1,クリノフウジン,牡8,56,林謙佑,1:32.0,2,2.1,1.0,517(0),[地] 田中守
8,9,8,10,サンライズフォルテ,牡8,56,嬉勝則,1:33.4,7,71.3,7.0,514(+3),[地] 田中譲二
9,10,6,7,リュウノボサノバ,牡6,56,郷間勇太,1:33.4,ハナ,82.7,8.0,501(-1),[地] 国澤輝幸
10,取,5,5,オルクリスト,牡6,56,岡村卓弥,,,---,,計不,[地] 工藤真司
