,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,5,ジュンライトボルト,牡5,57,石川裕紀,1:51.9,,7.9,3,486(+8),[西] 友道康夫
1,2,5,10,クラウンプライド,牡3,56,福永祐一,1:51.9,クビ,14.3,4,500(-1),[西] 新谷功一
2,3,2,3,ハピ,牡3,56,横山典弘,1:52.1,1.1/4,15.9,6,466(0),[西] 大久保龍
3,4,6,12,テーオーケインズ,牡5,57,松山弘平,1:52.2,クビ,1.5,1,494(-7),[西] 高柳大輔
4,5,7,13,シャマル,牡4,57,川田将雅,1:52.5,1.1/2,23.2,7,516(-1),[西] 松下武士
5,6,1,2,サンライズホープ,牡5,57,幸英明,1:52.6,3/4,51.9,11,540(+2),[西] 羽月友彦
6,7,2,4,スマッシングハーツ,牡6,57,鮫島克駿,1:52.6,クビ,41.4,10,522(+12),[西] 新谷功一
7,8,5,9,ノットゥルノ,牡3,56,武豊,1:52.6,アタマ,14.3,5,516(-13),[西] 音無秀孝
8,9,4,7,オーヴェルニュ,牡6,57,ルメール,1:52.6,ハナ,38.7,9,480(+4),[西] 西村真幸
9,10,7,14,タガノビューティー,牡5,57,石橋脩,1:52.7,クビ,130.2,12,520(0),[西] 西園正都
10,11,3,6,レッドガラン,牡7,57,斎藤新,1:52.9,1.1/2,189.2,13,520(0),[西] 安田隆行
11,12,1,1,グロリアムンディ,牡4,57,ムーア,1:53.0,1/2,7.7,2,504(+8),[西] 大久保龍
12,13,8,15,サクラアリュール,牡7,57,酒井学,1:53.2,1,355.6,16,484(0),[西] 村山明
13,14,6,11,バーデンヴァイラー,牡4,57,レーン,1:53.3,1/2,31.8,8,510(+4),[西] 斉藤崇史
14,15,4,8,サンライズノヴァ,牡8,57,松若風馬,1:53.4,1/2,239.6,14,532(0),[西] 音無秀孝
15,16,8,16,レッドソルダード,セ4,57,丸山元気,1:54.6,7,267.1,15,502(+4),[西] 奥村豊
