,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,9,アトミックフォース,牡6,57,山本聡哉,2:28.5,,1.7,1,478(+2),[地] 山下貴之
1,2,7,11,ノーチカルチャート,牡6,57,高橋悠里,2:28.6,1/2,19.3,5,487(-7),[地] 伊藤和忍
2,3,8,13,ブラックバゴ,牡10,57,高松亮,2:29.1,3,12.6,4,528(+5),[地] 板垣吉則
3,4,5,7,ソロフレーズ,牡7,57,山本政聡,2:29.2,1/2,8.7,3,484(+6),[地] 斉藤雄一
4,5,3,4,キタサンバルカン,牡6,57,篠谷葵,2:29.3,3/4,25.6,8,443(0),[地] 稲益貴弘
5,6,4,5,ブレステイキング,牡7,57,村上忍,2:30.3,6,22.8,7,489(-20),[地] 藪口一麻
6,7,3,3,ダイワダグラス,セ6,57,木村暁,2:30.4,クビ,93.4,10,498(-4),[地] 小林俊彦
7,8,4,6,マイネルフラップ,牡6,57,塚本涼人,2:30.4,ハナ,96.9,11,484(-5),[地] 板垣吉則
8,9,6,10,バラックパリンカ,セ6,57,南郷家全,2:30.6,1.1/2,128.5,12,419(-5),[地] 櫻田浩樹
9,10,7,12,ザプリオレス,牡6,57,西啓太,2:31.2,4,77.5,9,522(+4),[地] 福永敏
10,11,5,8,ノーブルマーズ,牡9,57,達城龍次,2:31.9,4,19.7,6,508(-16),[地] 佐野謙二
11,12,8,14,デクレアラー,牡7,57,坂口裕一,2:32.5,4,244.4,14,464(-5),[地] 伊藤和忍
12,13,2,2,エイシンレーザー,牡7,57,阿部英俊,2:32.7,1,157.7,13,500(+2),[地] 櫻田浩樹
13,14,1,1,ロードクエスト,牡9,57,山崎誠士,2:32.8,1/2,3.9,2,463(-2),[地] 渡辺和雄
