,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,コスモフィナンシェ,牡3,56,寺地誠一,1:15.8,,5.5,3,482(-12),[地] 板垣吉則
1,2,7,7,ローレルレントラー,牡3,56,斉藤雄一,1:16.6,5,24.5,5,464(-3),[地] 城地俊光
2,3,3,3,ヒロノシラユキ,牝3,54,菅原俊吏,1:17.6,6,4.5,2,427(-7),[地] 伊藤和
3,4,7,8,ターフアリオン,牡3,56,山本聡哉,1:17.8,1,10.6,4,427(-13),[地] 畠山信一
4,5,8,9,リネンテイク,牝3,54,菊地康朗,1:18.5,4,40.7,7,440(-3),[地] 及川良春
5,6,5,5,チョコレートハート,牝3,53,菅原辰徳,1:18.8,1.1/2,192.9,9,441(-4),[地] 吉田司
6,7,1,1,コスモヒール,牡3,56,阿部英俊,1:19.3,3,1.4,1,479(-1),[地] 千葉幸喜
7,8,8,10,ベルモントドラゴン,牡3,56,南郷家全,1:19.3,クビ,24.5,5,487(+3),[地] 城地俊光
8,9,4,4,オーケーハウス,牝3,54,高橋悠里,1:20.2,6,257.2,10,444(-1),[地] 吉田司
9,10,2,2,キングエイト,牡4,56,高松亮,1:21.8,10,85.8,8,490(-8),[地] 佐藤雅彦
