,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,13,スマートタイタン,牡6,57,福永祐一,1:51.2,,2.6,1,530(+2),[西] 松田国英
1,2,2,4,アキノグローブ,牡5,57,秋山真一,1:52.5,8,79.5,13,486(-4),[西] 千田輝彦
2,3,5,10,カレンジェニオ,牡4,56,川田将雅,1:52.5,ハナ,6.2,3,486(+6),[西] 安田隆行
3,4,2,3,カリズマクレスト,牡6,56,高倉稜,1:52.6,3/4,32.7,9,506(-4),[西] 湯窪幸雄
4,5,5,9,ドリームマジシャン,牡5,57,幸英明,1:52.7,クビ,7.8,4,498(-2),[西] 宮本博
5,6,7,14,ミラクルセッション,牡6,57,松山弘平,1:52.7,クビ,20.9,7,508(+18),[西] 大久保龍
6,7,1,2,サクラキングオー,牡6,57,上村洋行,1:52.8,1/2,24.6,8,500(-6),[西] 岡田稲男
7,8,4,7,ステキナシャチョウ,牡5,57,大下智,1:53.0,3/4,11.4,6,464(-4),[西] 野中賢二
8,9,3,5,トップオブカハラ,牡5,57,川須栄彦,1:53.0,アタマ,35.6,10,490(-4),[西] 池添兼雄
9,10,4,8,ナムラボルテージ,牝5,52,藤懸貴志,1:53.3,1.3/4,112.5,14,470(0),[西] 福島信晴
10,11,8,16,スカイスクレイパー,牡4,56,小牧太,1:53.3,アタマ,5.8,2,470(-6),[西] 橋口弘次
11,12,8,15,タマモブラウン,牡4,56,太宰啓介,1:53.7,2.1/2,78.9,12,504(0),[西] 中竹和也
12,13,1,1,テイエムゲンキボ,牡8,57,芹沢純一,1:53.8,1/2,158.6,15,492(-22),[西] 鹿戸明
13,14,6,12,ディープルマン,牡4,56,和田竜二,1:53.9,クビ,9.3,5,512(-2),[西] 北出成人
14,15,6,11,モズハリケーン,牡4,56,古川吉洋,1:54.2,2,206.9,16,502(-8),[西] 南井克巳
15,16,3,6,テンシノマズル,牡6,57,ピンナ,1:59.2,大,57.8,11,460(0),[西] 田所秀孝
