,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,7,グレートステージ,牡5,53,川原正一,1:28.3,,1.7,1,512(+28),[地] 曽和直栄
1,2,7,9,バンブーフリット,牡5,53,下原理,1:28.6,2,3.5,2,473(-1),[地] 渡辺幸生
2,3,5,5,タマモビクトリー,セ8,53,板野央,1:29.6,6,10.1,4,469(-2),[地] 荒山義則
3,4,7,8,オメガダイナソー,牡8,53,田中学,1:29.7,クビ,6.4,3,465(-4),[地] 田中道夫
4,5,8,10,ホクザンスターダム,牡7,52,吉村智洋,1:29.9,1.1/2,15.9,5,465(-5),[地] 橋本忠男
5,6,4,4,タカエイチフジ,牝6,52,渡瀬和幸,1:29.9,クビ,57.5,9,485(-5),[地] 碇清次郎
6,7,8,11,キーホーク,牡8,54,松平幸秀,1:30.2,2,62.7,10,470(+7),[地] 吉行龍穂
7,8,2,2,マイネルエクソン,牡7,53,谷川真生,1:30.5,2,36.8,7,496(+3),[地] 寺嶋正勝
8,9,6,6,コウエイキンラベル,牡8,53,小牧毅,1:31.1,3.1/2,162.1,11,487(+2),[地] 稻田彰宏
9,10,3,3,タナナ,牡6,55,松浦聡志,1:31.6,3,24.9,6,502(-10),[地] 岡田利一
10,中,1,1,ナムラサンカ,牝5,52,大山真吾,,,49.3,8,480(+2),[地] 山口益巳
