,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,4,カイジンクン,牡4,55,的場文男,1:42.8,,---,1,463(+4),[地] 倉内賢
1,2,7,12,プラチナビコー,牝4,51,柏木健宏,1:43.4,3,---,2,421(-3),[地] 村上頼章
2,3,5,8,ゴールドパンサー,牡4,55,左海誠二,1:43.7,1.1/2,---,6,486(-2),[地] 辻野豊
3,4,3,3,コスモエンデバー,牡4,55,石崎隆之,1:44.2,2.1/2,---,3,476(+3),[地] 村上頼章
4,5,6,9,ナムラキセキ,牡4,55,森下博,1:44.3,1/2,---,9,468(+5),[地] 寺田新太
5,6,6,10,バトルレグルス,牡6,55,今野忠成,1:44.3,クビ,---,8,487(-4),[地] 栗田泰昌
6,7,4,6,ジェケイラブ,牡4,55,鷹見浩,1:44.4,クビ,---,7,473(+6),[地] 福永二三
7,8,7,11,セントレオナーズ,牡4,55,小安和也,1:44.5,1/2,---,13,469(+2),[地] 中村健二
8,9,2,2,ケイアイペガサス,牡4,55,酒井忍,1:44.5,クビ,---,11,453(-1),[地] 大山二三
9,10,1,1,ダブルフェーザー,牡5,55,国平幸一,1:44.6,クビ,---,5,469(+3),[地] 石田貞雄
10,11,5,7,ヒカルカマタ,牡7,55,矢吹誠,1:44.7,3/4,---,10,475(+1),[地] 菅原秀雄
11,12,8,14,ヘレスデラフリート,牝4,53,戸崎圭太,1:45.2,2.1/2,---,4,458(+24),[地] 阪本一栄
12,13,4,5,サウンドオブダンス,牡4,55,張田京,1:45.4,1,---,12,482(0),[地] 太田進
13,14,8,13,ウィンブルボン,牡4,55,鎌田滋,1:45.4,アタマ,---,14,469(+3),[地] 小野寺孝
