,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,11,タイギャラント,牡7,55,北村宏司,1:23.6,,19.1,6,518(+4),[西] 藤沢則雄
1,2,5,7,ツルマルファイター,牡5,55,蛯名正義,1:23.7,3/4,6.4,3,486(-10),[西] 橋口弘次
2,3,8,12,アドマイヤジャック,牡6,55,吉田豊,1:24.4,4,46.0,9,482(+2),[西] 鹿戸幸治
3,4,2,2,テンケイ,牡6,55,中舘英二,1:24.5,クビ,42.7,8,490(+4),[東] 本郷一彦
4,5,6,9,プリンシパルリバー,牡5,55,岡部幸雄,1:24.5,ハナ,49.2,11,440(0),[西] 藤岡健一
5,6,4,5,エイシンハンプトン,牡4,56,ペリエ,1:25.0,3,1.9,1,498(-12),[西] 藤原英昭
6,7,8,13,エコルプレイス,牡4,57,柴田善臣,1:25.2,1.1/2,3.7,2,540(0),[西] 松田国英
7,8,4,4,ケイアイダンサー,牝5,53,ボニヤ,1:25.5,2,46.8,10,468(-6),[東] 柴崎勇
8,9,1,1,トーセンジョウオー,牝3,52,勝浦正樹,1:25.5,アタマ,70.7,12,484(-10),[東] 国枝栄
9,10,7,10,サイモンセッズ,牡5,55,大西直宏,1:25.6,クビ,13.8,4,522(+6),[東] 国枝栄
10,11,5,6,エンゲルグレーセ,牡7,56,石橋脩,1:25.9,1.3/4,122.7,13,496(+26),[東] 新関力
11,12,6,8,ヤマカツリリー,牝4,55,木幡初広,1:27.5,10,18.8,5,480(0),[西] 松元茂樹
12,13,3,3,イダテン,牡6,55,菊沢隆徳,1:28.0,3,28.1,7,554(0),[東] 二ノ宮敬
