,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,10,サイレントディール,牡5,58,武豊,1:45.1,,1.6,1,528(-6),[西] 池江泰郎
1,2,6,9,チアズメッセージ,牝5,56,本田優,1:45.1,クビ,8.4,3,506(-4),[西] 領家政蔵
2,3,5,8,ツルマルヨカニセ,牡5,56,安藤勝己,1:45.2,クビ,9.8,4,498(+6),[西] 橋口弘次
3,4,8,13,ブラッドバローズ,牡4,55,秋山真一,1:45.4,1.1/2,24.6,7,468(-4),[西] 中竹和也
4,5,7,12,イシノミューズ,牝7,54,吉田稔,1:45.5,クビ,71.6,10,448(+2),[西] 領家政蔵
5,6,2,2,トーセンダンディ,牡7,57,四位洋文,1:45.5,クビ,13.4,5,522(-2),[西] 森秀行
6,7,3,3,マイネルアムンゼン,牡6,58,池添謙一,1:45.7,1.1/2,8.0,2,466(0),[東] 田中清隆
7,8,3,4,シアリアスバイオ,牝6,54,上村洋行,1:45.8,3/4,51.0,9,464(0),[西] 藤原英昭
8,9,1,1,トウカイカムカム,牡4,55,和田竜二,1:45.8,ハナ,30.6,8,414(-6),[西] 田所秀孝
9,10,5,7,ナリタダイドウ,牡8,56,川島信二,1:46.0,1,125.0,12,460(+4),[西] 宮本博
10,11,8,14,サンライズシャーク,牡7,56,幸英明,1:46.1,1/2,132.5,13,472(-6),[西] 崎山博樹
11,12,7,11,アンクルスーパー,牡8,57,福永祐一,1:46.6,3,102.2,11,520(0),[西] 田島良保
12,13,4,6,マイネルベナード,牡4,55,佐藤哲三,1:46.6,クビ,23.0,6,514(-2),[西] 坪憲章
13,14,4,5,パレガルニエ,牝5,53,松永幹夫,1:46.6,ハナ,146.5,14,516(+4),[西] 松元茂樹
