,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,4,リアルアビリティ,牡6,55,沢佳宏,1:56.1,,---,6,512(-2),[地] 辻野豊
1,2,6,7,コアレスハンター,牡4,54,宗形竹見,1:56.1,ハナ,---,1,487(+2),[地] 高橋三郎
2,3,7,10,ジュリオシーザー,牡4,55,桑島孝春,1:56.1,クビ,---,2,482(+2),[地] 菅原秀雄
3,4,5,5,スプリンエイト,牡4,55,鷹見浩,1:56.2,1/2,---,4,438(-5),[地] 阪本一栄
4,5,3,3,ファイヤーダッシュ,牡5,55,金子正彦,1:56.3,クビ,---,10,448(-11),[地] 安池保
5,6,1,1,シャンハイオー,牡5,55,久保秀男,1:56.3,ハナ,---,7,474(-3),[地] 津久井巌
6,7,8,12,ヘイセイダイオー,牡6,55,今野忠成,1:56.3,アタマ,---,3,530(+3),[地] 田中康弘
7,8,2,2,メイショウバイソン,牡5,55,戸崎圭太,1:56.4,3/4,---,8,498(-4),[地] 矢作和人
8,9,7,9,サンダーゲイト,牡6,55,本村直樹,1:56.5,1/2,---,11,508(+3),[地] 五百蔵幸
9,10,6,8,タケルナパーク,牡6,55,市村誠,1:56.5,ハナ,---,5,468(+3),[地] 田中利衛
10,11,5,6,メモリーバハマ,牡6,55,郷間隆,1:56.6,1/2,---,12,451(-3),[地] 庄子連兵
11,12,8,11,エスティギャロップ,牡7,55,佐藤祐樹,1:58.5,10,---,9,457(-2),[地] 大山二三
