,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,15,レインボウスズラン,牝5,54,渡辺薫彦,1:24.5,,4.3,2,478(+2),[西] 沖芳夫
1,2,6,11,アルアラン,牡5,56,福永祐一,1:24.7,1.1/2,14.1,6,484(0),[西] 昆貢
2,3,7,12,ニホンピロハーレー,牡5,56,河内洋,1:24.9,1.1/4,2.3,1,480(-2),[西] 田中耕太
3,4,2,3,オンワードロッキー,牡5,56,武豊,1:25.3,2.1/2,7.2,3,486(+2),[西] 柴田政見
4,5,8,14,ダイイチレーサー,牡6,57,尾林幸二,1:25.6,1.3/4,12.3,5,516(-8),[西] 安田隆行
5,6,1,1,センターキャッスル,牡5,56,小林徹弥,1:25.8,1,74.8,12,496(-6),[西] 目野哲也
6,7,5,9,マンジュデンユウキ,牡6,56,池添謙一,1:26.0,1.1/4,17.0,7,426(-2),[西] 田所清広
7,8,2,2,タイガーホーラー,牡5,56,飯田祐史,1:26.1,クビ,32.4,9,468(-4),[西] 飯田明弘
8,9,3,5,マヤノトライミー,牡5,56,四位洋文,1:26.2,3/4,40.5,10,442(-4),[西] 坂口正大
9,10,7,13,ココロ,牡6,57,仲田雅興,1:26.4,1.1/4,48.0,11,464(-2),[西] 新井仁
10,11,4,7,サークルキング,牡5,56,和田竜二,1:26.5,クビ,10.6,4,488(-6),[西] 安達昭夫
11,12,3,4,マックザナイフ,牡5,54,竹之下智,1:26.7,1.1/2,102.8,13,426(+2),[西] 安田隆行
12,13,4,6,エイシンレジェンド,牡6,57,高橋亮,1:27.3,3.1/2,21.3,8,506(0),[西] 湯浅三郎
13,14,5,8,ミナミノルージュ,牝5,51,高田潤,1:28.4,7,236.8,14,424(-6),[西] 鶴留明雄
14,15,6,10,ミスラズベリー,牝6,55,石橋守,1:30.3,大,548.8,15,466(0),[西] 境直行
