,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,15,ブイロッキー,牡3,56,松永幹夫,1:45.8,,5.9,4,470(+8),[西] 安達昭夫
1,2,3,6,シアトルユー,牡3,56,安藤勝己,1:46.0,1.1/4,10.6,6,496(0),[東] 手塚貴久
2,3,1,1,エイシンブーン,牡3,56,武幸四郎,1:46.0,クビ,3.4,1,500(+2),[西] 武邦彦
3,4,3,5,マンジュデンコウベ,牡3,56,渡辺薫彦,1:46.5,3,34.6,7,440(+8),[西] 田所清広
4,5,5,9,テイエムガルチオー,牡3,56,和田竜二,1:46.5,クビ,4.8,3,460(-6),[西] 岩元市三
5,6,1,2,サチノグローリ,牡3,56,村田一誠,1:47.4,5,121.9,14,480(-8),[東] 伊藤伸一
6,7,4,8,スシトレイン,牡3,56,オリヴァ,1:47.4,ハナ,4.2,2,512(-4),[東] 二ノ宮敬
7,8,8,16,ビューティフルアイ,牝3,54,福永祐一,1:47.8,2.1/2,123.6,15,428(+6),[西] 橋本寿正
8,9,7,13,ダンツエナジー,牡3,56,藤田伸二,1:48.0,1.1/2,10.1,5,498(+8),[西] 山内研二
9,10,6,12,ドラゴンアイズ,牡3,56,安部幸夫,1:48.1,1/2,72.9,12,458(-2),[西] 境直行
10,11,2,3,アグネススワット,牡3,56,池添謙一,1:48.9,5,42.3,9,508(+4),[西] 白井寿昭
11,12,4,7,ウォーターワイルド,牡3,56,本田優,1:49.1,1.1/2,215.1,16,494(-2),[西] 岡田稲男
12,13,5,10,メーンエベンター,牡3,56,吉田稔,1:49.1,ハナ,37.1,8,442(+14),[西] 安田隆行
13,14,6,11,ファンドリワールド,牡3,56,小牧太,1:49.1,ハナ,48.7,10,474(0),[西] 高橋成忠
14,15,7,14,ビッグドン,牡3,56,熊沢重文,1:49.9,5,49.9,11,420(0),[西] 中尾謙太
15,16,2,4,カオリレッドアイ,牡3,56,小林徹弥,1:51.8,大,73.6,13,492(-2),[東] 伊藤伸一
