,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,10,ショウリダバンザイ,牝2,53,井上俊彦,1:13.1,,3.4,2,448(+2),[地] 林和弘
1,2,1,1,ミサトサウス,牝2,53,佐々木国,1:13.1,クビ,4.1,3,476(+14),[地] 伊藤隆志
2,3,8,12,クラキンコ,牝2,53,小国博行,1:13.9,4,2.3,1,506(+6),[地] 堂山芳則
3,4,8,11,コロニアルペガサス,牝2,53,桑村真明,1:14.1,1,13.9,5,462(+6),[地] 角川秀樹
4,5,2,2,ブレイクスルー,牝2,53,岩橋勇二,1:14.1,アタマ,43.6,11,470(+8),[地] 柳沢好美
5,6,7,9,ベガグレシヤス,牝2,53,斉藤正弘,1:14.1,クビ,33.0,9,434(-8),[地] 米川昇
6,7,5,5,プティフルリール,牝2,53,服部茂史,1:14.2,クビ,69.5,12,388(0),[地] 田中淳司
7,8,5,6,レディーキセキ,牝2,53,坂下秀樹,1:14.4,1,10.7,4,428(-6),[地] 柳沢好美
8,9,6,8,ヴァンフォール,牝2,53,山口竜一,1:14.6,1,22.7,6,424(-2),[地] 国信満
9,10,6,7,コンゴウプリンセス,牝2,53,五十嵐冬,1:14.6,ハナ,29.1,7,452(0),[地] 柳沢好美
10,11,4,4,モエレマイカ,牝2,53,桜井拓章,1:17.3,大,37.4,10,400(-4),[地] 村上正和
11,12,3,3,オフィシャルレディ,牝2,53,川島雅人,1:17.5,3/4,31.8,8,446(+2),[地] 米川伸也
