,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,11,マスターフェンサー,牡4,55,川田将雅,2:13.6,,2.5,1,502(-1),[西] 角田晃一
1,2,5,5,ロードレガリス,牡5,54,武豊,2:13.7,クビ,2.8,2,512(-14),[西] 野中賢二
2,3,3,3,ロードゴラッソ,牡5,55,藤岡佑介,2:14.1,2,8.4,4,472(-10),[西] 藤岡健一
3,4,6,8,ヒストリーメイカー,牡6,54,畑端省吾,2:14.7,3,18.0,5,517(-6),[西] 新谷功一
4,5,5,6,リンノレジェンド,牡4,54,吉原寛人,2:14.9,1.1/2,33.8,6,495(-2),[地] 林和弘
5,6,1,1,エルデュクラージュ,セ6,54,Ｃ．ルメ,2:16.0,5,3.5,3,508(+6),[西] 池添学
6,7,4,4,ティモシーブルー,牡6,54,畑中信司,2:16.3,1.1/2,407.3,8,489(+4),[地] 金田一昌
7,8,7,9,ホーリーブレイズ,牡6,54,田中学,2:16.3,アタマ,38.7,7,478(+3),[地] 福永敏
8,9,8,12,サウスアメリカン,牡5,54,栗原大河,2:17.5,6,640.9,10,489(-1),[地] 金田一昌
9,10,2,2,ロンギングルック,牝4,52,中島龍也,2:18.0,2.1/2,471.6,9,444(-4),[地] 金田一昌
10,11,6,7,ドリームリヴァール,セ10,54,池田敦,2:19.5,7,868.3,12,467(-5),[地] 今津博之
11,12,7,10,リンクスゼロ,牡6,54,深澤杏花,2:22.8,大,852.6,11,480(-7),[地] 湯前良人
