,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,8,エンジンソウル,牡8,56,小林俊彦,1:42.0,,2.9,1,473(-3),[地] 小林義明
1,2,5,5,マダムシュガー,牝6,54,陶文峰,1:42.5,3,4.4,2,458(-7),[地] 菅原右吉
2,3,2,2,クシコスポスト,牡6,56,高橋悠里,1:42.9,2.1/2,9.0,5,527(-12),[地] 鈴木七郎
3,4,8,10,コロニアルペガサス,牝7,54,坂口裕一,1:43.3,2.1/2,5.4,3,475(-8),[地] 佐藤祐司
4,5,3,3,ワタリエナジー,牝5,54,村上忍,1:43.5,1,5.6,4,479(-1),[地] 村上実
5,6,7,7,アルテッツァ,牝4,54,山本聡哉,1:43.8,1.1/2,9.1,6,407(-17),[地] 畠山信一
6,7,1,1,ファウヌス,牡4,56,大坪慎,1:44.6,5,31.9,7,502(-12),[地] 佐藤祐司
7,8,6,6,ベシュテルング,牝4,54,斉藤雄一,1:44.6,アタマ,50.3,10,409(+3),[地] 小西重征
8,9,4,4,サクラゲルダ,牝4,54,菊地康朗,1:45.1,3,46.1,9,452(-7),[地] 村上実
9,10,8,9,ジャッドマックス,牡5,56,関本淳,1:46.0,6,33.8,8,469(-8),[地] 関本浩司
