,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,サンキンスピーチ,牡4,52,兒島真二,1:42.6,,4.7,3,501(+3),[地] 円田修
1,2,8,10,ウイニングウインド,牡6,56,吉田稔,1:43.0,2,1.6,1,492(+2),[地] 原口次夫
2,3,8,9,シンメイガルダン,牡5,53,丸野勝虎,1:43.6,3,2.5,2,478(+2),[地] 竹地正樹
3,4,3,3,ケイアイデジタル,牡4,53,宇都英樹,1:44.2,3,40.6,5,499(-1),[地] 田中敏和
4,5,4,4,マイネフォクシー,牝6,53,佐藤友則,1:44.6,2,67.6,7,470(+7),[地] 竹地正樹
5,6,5,5,ヴィエントバイラー,牝5,52,戸部尚実,1:45.2,3,324.2,9,485(+6),[地] 藤ヶ崎一
6,7,7,7,サンウインダー,牝7,52,藤原良一,1:46.2,5,405.2,10,471(+2),[地] 野島豊
7,8,1,1,ピサノクウカイ,牡6,55,柴田直樹,1:47.2,5,26.2,4,487(-8),[地] 山本健二
8,9,7,8,モエレシャーロック,牡5,52,花本正三,1:47.8,3,180.1,8,478(-7),[地] 伊藤強一
9,10,6,6,コーリンラヴィアン,牝6,52,大畑雅章,1:48.1,1.1/2,57.9,6,496(+4),[地] 錦見勇夫
