,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,9,セイジミニスター,牡6,57,真島大輔,1:11.4,,2.4,1,491(-1),[地] 森下淳平
1,2,1,2,シガーヲスウオトコ,牡6,57,御神本訓,1:11.7,1.3/4,3.8,2,493(-6),[地] 辻野豊
2,3,8,15,ミチノギャング,牡4,57,達城龍次,1:11.7,クビ,25.8,7,482(+1),[地] 納谷和玖
3,4,6,12,ヌーディーカラー,牡6,57,山崎誠士,1:11.8,クビ,35.7,8,475(+3),[地] 米田英世
4,5,6,11,シャインヴィットゥ,牡7,57,的場文男,1:11.8,クビ,17.1,5,496(0),[地] 橋本和馬
5,6,3,6,ヒイナヅキ,牝5,55,岡村健司,1:12.0,1.1/4,243.1,15,458(0),[地] 山中尊徳
6,7,2,3,スピーディクール,セ7,57,笹川翼,1:12.1,クビ,36.7,9,485(+2),[地] 中道啓二
7,8,3,5,ウリボー,牡9,57,本田正重,1:12.2,1/2,40.3,10,531(-2),[地] 堀千亜樹
8,9,1,1,ブロンディーヴァ,牝4,55,安藤洋一,1:12.2,クビ,5.6,3,531(-5),[地] 藤田輝信
9,10,5,10,カレイドスコープ,牝6,55,町田直希,1:12.5,1.3/4,21.3,6,483(-5),[地] 佐々木仁
10,11,7,13,トミケンキルカス,牡9,57,庄司大輔,1:12.6,クビ,150.5,14,525(-5),[地] 張田京
11,12,4,7,ペネトラーレ,セ8,57,藤本現暉,1:12.7,1/2,133.8,13,473(0),[地] 米田英世
12,13,4,8,ヴァルラーム,牡5,55,池谷匠翔,1:12.8,クビ,276.3,16,515(+3),[地] 上杉昌宏
13,14,2,4,エンジェルパイロ,牝4,55,石崎駿,1:12.8,クビ,7.5,4,463(+3),[地] 森下淳平
14,15,8,16,セレノグラフィー,セ8,57,吉井章,1:12.8,ハナ,51.1,11,488(+2),[地] 鈴木啓之
15,16,7,14,アヴォンリー,牝5,55,今野忠成,1:13.1,1.1/2,92.4,12,486(-1),[地] 福永敏
