,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,8,9,トウケイタイガー,牡6,57,川原正一,1:26.7,,3.3,2.0,497(-3),[地] 住吉朝男
1,2,7,8,カツゲキキトキト,牡4,57,大畑雅章,1:28.0,6,1.3,1.0,517(+3),[地] 錦見勇夫
2,3,1,1,インディウム,牡5,57,木村健,1:28.5,2.1/2,12.0,3.0,497(-9),[地] 田中範雄
3,4,2,2,ヴェリテ,セ5,57,岡部誠,1:29.2,3,40.1,5.0,480(-4),[地] 竹下太
4,5,5,5,サンデンバロン,牡5,57,丹羽克輝,1:29.2,クビ,29.1,4.0,481(+1),[地] 塚田隆男
5,6,4,4,ゴールドブラザー,牡7,57,戸部尚実,1:29.3,1/2,42.9,6.0,513(0),[地] 塚田隆男
6,7,6,6,ヴェリイブライト,牡7,57,山田祥雄,1:29.4,クビ,241.7,9.0,494(0),[地] 川西毅
7,8,3,3,スリーネルソン,セ7,57,加藤聡一,1:30.1,3,101.9,7.0,482(0),[地] 川西毅
8,9,8,10,ディアゴッホ,セ6,57,東川公則,1:31.6,7,157.4,8.0,506(-7),[地] 伊藤強一
9,除,7,7,ゴールドピューマ,牡7,57,丸野勝虎,,,---,,計不,[地] 山内和明
