,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,リンカーン,牡6,58,横山典弘,2:33.0,,1.8,1,474(0),[西] 音無秀孝
1,2,8,13,ストラタジェム,牡5,57,Ｍデムー,2:33.2,1.1/4,21.3,6,444(-14),[西] 平田修
2,3,4,5,ブルートルネード,牡5,57,蛯名正義,2:33.2,クビ,54.8,8,512(-22),[西] 池添兼雄
3,4,4,4,トウショウナイト,牡5,57,武士沢友,2:33.3,3/4,10.0,4,484(-2),[東] 保田一隆
4,5,1,1,ユキノサンロイヤル,牡9,58,小野次郎,2:33.4,クビ,78.7,9,470(-4),[東] 増沢末夫
5,6,7,11,ヴィータローザ,牡6,57,松岡正海,2:33.5,1/2,32.3,7,480(-2),[西] 橋口弘次
6,7,6,9,コスモオースティン,牡4,56,勝浦正樹,2:33.5,アタマ,93.5,10,484(0),[東] 高橋裕
7,8,5,6,コスモバルク,牡5,57,五十嵐冬,2:33.6,1/2,5.3,2,510(+4),[地] 田部和則
8,9,2,2,ゴーウィズウィンド,牡7,57,北村宏司,2:33.7,3/4,268.7,11,464(-4),[東] 国枝栄
9,10,5,7,フサイチアウステル,牡4,56,藤田伸二,2:34.3,3.1/2,5.6,3,478(0),[西] 池江泰寿
10,11,8,12,ウエノマルクン,牡7,57,鈴木啓之,2:34.5,1.1/4,340.9,12,450(-1),[地] 松浦裕之
11,12,6,8,ホオキパウェーブ,牡5,58,後藤浩輝,2:34.8,2,11.1,5,490(0),[東] 二ノ宮敬
12,13,7,10,エリモシャルマン,牡7,57,柴田善臣,2:35.6,5,356.2,13,512(-14),[西] 田所清広
