,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,7,9,シークロム,牡3,56,村上忍,1:26.6,,1.5,1,450(+3),[地] 千葉幸喜
1,2,6,8,カネツパワー,牡8,56,山本政聡,1:26.9,2,38.6,8,507(0),[地] 佐藤敏彦
2,3,4,4,ニホンピロララバイ,牡9,56,山本聡哉,1:27.2,1.3/4,13.4,3,496(-9),[地] 佐藤雅彦
3,4,1,1,レオネプチューン,牡7,56,坂口裕一,1:27.4,3/4,20.6,4,477(0),[地] 村上昌幸
4,5,8,11,エリンジューム,牝5,52,小林凌,1:27.5,1/2,56.1,10,466(-5),[地] 工藤裕孝
5,6,7,10,エーシンプロースト,セ6,56,関本淳,1:27.5,クビ,32.7,6,458(+3),[地] 工藤裕孝
6,7,3,3,マイネヴァイザー,牝5,54,南郷家全,1:27.6,クビ,21.7,5,435(-2),[地] 城地俊光
7,8,5,6,ドナエテルニテ,牝4,55,高松亮,1:27.6,クビ,3.7,2,455(+2),[地] 酒井仁
8,9,8,12,ゼンノブショウ,牡4,56,菅原辰徳,1:28.2,4,36.1,7,446(-2),[地] 新田守
9,10,2,2,キネオレジェンド,牡4,56,阿部英俊,1:28.6,2.1/2,64.9,12,542(+10),[地] 佐々木由
10,11,6,7,ゼンノジェネラル,セ4,56,菅原俊吏,1:30.0,9,61.5,11,440(+7),[地] 畠山信一
11,12,5,5,リアリティー,牝5,54,大坪慎,1:30.2,1.1/4,55.0,9,487(+16),[地] 小西重征
