,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,ティモシーブルー,牡5,56,畑中信司,2:08.4,,3.1,1,493(+2),[地] 金田一昌
1,2,5,5,グルームアイランド,牡8,56,青柳正義,2:09.5,5,3.7,3,557(+8),[地] 高橋俊之
2,3,4,4,ロンギングルック,牝3,52,吉原寛人,2:09.7,1,6.3,4,444(+1),[地] 金田一昌
3,4,6,7,メジャーシップ,牡8,56,栗原大河,2:09.9,3/4,49.7,6,508(+4),[地] 佐藤茂
4,5,8,11,フェイマスラブ,牝5,54,葛山晃平,2:10.2,1.1/2,64.8,7,473(+5),[地] 佐藤茂
5,6,7,10,トウショウデュエル,牡7,56,吉田晃浩,2:10.5,1.1/2,8.7,5,525(-3),[地] 佐藤茂
6,7,6,8,ヤマミダンス,牝5,54,中島龍也,2:11.1,3,3.2,2,484(+1),[地] 中川雅之
7,8,8,12,マイネルリボーン,牡9,56,藤田弘治,2:12.0,4,201.0,12,482(+2),[地] 高橋俊之
8,9,7,9,イーゼル,セ5,56,平瀬城久,2:13.0,5,147.1,10,482(+5),[地] 黒木豊
9,10,1,1,マヤノガルネリ,セ4,56,寺地誠一,2:13.5,2.1/2,171.6,11,471(+10),[地] 田嶋弘幸
10,11,3,3,ムーンファースト,牡5,56,沖静男,2:17.4,大,94.7,9,483(-6),[地] 井樋一也
11,中,2,2,ブラックビアド,セ8,56,田野豊三,,,74.9,8,503(-3),[地] 中川雅之
