,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,スーニ,牡2,55,内田博幸,1:18.3,,1.8,1,478(-4),[西] 吉田直弘
1,2,3,3,レッドヴァンクール,牡2,55,北村宏司,1:18.7,2.1/2,7.7,3,508(+4),[東] 鹿戸雄一
2,3,4,4,ウィナーズダンス,牝2,54,勝浦正樹,1:19.8,7,196.3,10,510(-2),[東] 本郷一彦
3,4,8,10,ケイアイジンジン,牡2,55,安藤勝己,1:19.8,ハナ,11.5,4,446(-10),[西] 鶴留明雄
4,5,7,8,リスペクトキャット,牡2,55,武豊,1:19.8,クビ,12.9,5,474(-8),[東] 相沢郁
5,6,5,5,サザンスターディ,牡2,52,伊藤工真,1:20.0,1.1/4,107.6,9,486(-6),[東] 高橋祥泰
6,7,7,7,ラヴリードリーム,牝2,54,田中勝春,1:20.1,クビ,34.3,7,428(-8),[東] 中島敏文
7,8,6,6,コウエイフラッシュ,牡2,55,蛯名正義,1:20.7,3.1/2,3.4,2,464(-8),[西] 川村禎彦
8,9,2,2,モンテアルベルト,牡2,55,柴田善臣,1:20.7,ハナ,16.5,6,468(0),[東] 二ノ宮敬
9,10,8,9,ミスクリアモン,牝2,54,吉田隼人,1:21.0,2,78.9,8,460(-2),[東] 谷原義明
