,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,ナムラビスマルク,牡4,55,服部茂史,1:44.1,,3.5,2,490(+6),[地] 原孝明
1,2,2,2,モンサラーシュ,牡5,57,斉藤正弘,1:44.8,4,3.7,3,460(+6),[地] 米川昇
2,3,5,5,フジエスギャラント,牡4,56,桜井拓章,1:45.3,2.1/2,27.0,7,482(-2),[地] 田部和則
3,4,4,4,アルスヴィド,牡5,56,坂下秀樹,1:45.5,1,18.1,6,502(-14),[地] 国信満
4,5,3,3,コンテ,牡5,56,桑村真明,1:45.7,1,16.6,5,468(-2),[地] 角川秀樹
5,6,7,8,ヒロシジェット,牝5,54,佐々木国,1:46.8,5,31.5,8,438(+6),[地] 谷口常信
6,7,8,11,ラドランマーベル,牡6,55,五十嵐冬,1:46.9,1/2,3.8,4,508(+2),[地] 桑原義光
7,8,7,9,マイネルスバル,牡5,57,小嶋久輝,1:47.0,1/2,102.7,10,456(-2),[地] 岡島玉一
8,9,8,10,モエレエトワール,牡6,56,宮崎光行,1:47.0,クビ,36.2,9,476(+4),[地] 村上正和
9,10,1,1,サンデーカロ,牡9,55,川島雅人,1:47.1,クビ,3.4,1,480(-8),[地] 千葉津代
10,11,6,7,テラノスルーキング,牡6,55,井上俊彦,1:48.2,5,132.6,11,472(-4),[地] 大崎順司
