,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,キヨミラクル,牡5,58,松平幸秀,1:49.4,,7.9,4,479(-5),[地] 森沢憲一
1,2,6,7,ハイパーフォルテ,牡4,56,田中学,1:49.4,ハナ,2.1,1,470(+2),[地] 平松徳彦
2,3,4,4,ゴールドピアース,牝5,55,木村健,1:49.6,3/4,5.5,3,437(-1),[地] 荒山義則
3,4,8,12,ウタマロボーイ,牡6,56,有馬澄男,1:50.0,2.1/2,85.6,12,477(-1),[地] 森沢憲一
4,5,7,10,サワノファイン,牡6,57,永島太郎,1:50.1,1/2,25.3,7,533(-2),[地] 上田二郎
5,6,5,5,ツルマルホクト,牡4,55,竹村達也,1:50.1,クビ,47.5,10,477(-3),[地] 長南和宏
6,7,5,6,グランプリサクセス,セ7,56,松浦聡志,1:50.1,アタマ,16.5,6,458(-4),[地] 小牧毅
7,8,7,9,パセティックシーン,牡6,54,坂本和也,1:50.2,クビ,13.6,5,525(+1),[地] 重畠勝利
8,9,8,11,エーシンブイムード,牝6,53,大山真吾,1:50.4,1,3.7,2,458(-5),[地] 橋本忠男
9,10,3,3,アリューバニヤン,牡6,57,松浦政宏,1:50.5,クビ,54.7,11,507(+2),[地] 盛本信春
10,11,1,1,マルサンチーフ,牡6,56,川原正一,1:50.7,1.1/4,35.2,8,527(-2),[地] 田中道夫
11,12,6,8,シャムシール,牡4,55,下原理,1:51.6,5,43.8,9,491(-2),[地] 柏原誠路
