,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,4,5,カジノフォンテン,牡4,57,張田昂,2:09.1,,2.9,1,534(-3),[地] 山下貴之
1,2,6,9,リンゾウチャネル,牡4,57,川島正太,2:09.3,1,6.8,4,509(-5),[地] 矢野義幸
2,3,5,8,ベンテンコゾウ,牡6,57,御神本訓,2:09.4,3/4,10.3,6,503(-13),[地] 川島正一
3,4,8,14,ハセノパイロ,牡5,57,矢野貴之,2:09.8,2,46.8,10,540(-9),[地] 堀千亜樹
4,5,1,1,トキノパイレーツ,牡5,57,加藤和博,2:09.9,クビ,9.1,5,476(+2),[地] 八木正喜
5,6,2,2,シャイニングアカリ,牝4,53,本田正重,2:10.0,1/2,12.9,7,481(+4),[地] 佐々木仁
6,7,3,4,マンガン,牡3,57,山崎誠士,2:10.1,1/2,6.2,3,470(+4),[地] 田島寿一
7,8,8,13,チェスナットコート,牡6,57,左海誠二,2:10.3,1,37.7,9,486(+2),[地] 小久保智
8,9,3,3,ジョーダンキング,牡7,57,町田直希,2:10.7,2,19.2,8,505(+8),[地] 山崎尋美
9,10,7,12,ブレスジャーニー,牡6,57,森泰斗,2:10.9,3/4,5.0,2,475(+9),[地] 橋本和馬
10,11,7,11,ミキノトランペット,牡6,57,橋本直哉,2:11.4,2.1/2,208.5,12,551(-1),[地] 平山真希
11,12,4,6,グリードパルフェ,牡4,57,藤本現暉,2:11.7,1.1/2,92.1,11,460(+4),[地] 佐藤博紀
12,13,5,7,バンドオンザラン,牡6,57,拜原靖之,2:12.8,5,257.9,14,518(-1),[地] 内田勝義
13,14,6,10,ザイディックメア,牡8,57,和田譲治,2:13.3,2.1/2,222.3,13,478(-6),[地] 山崎裕也
