,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,3,3,ビューテフルレデー,牝5,55,森泰斗,0:59.7,,45.6,6,473(-4),[地] 石井勝男
1,2,2,2,グリッターアイス,牝5,55,川島正太,0:59.8,クビ,1.5,1,509(+8),[地] 川島正行
2,3,7,7,ロードガバナンス,牡3,55,山崎誠士,0:59.9,1/2,2.5,2,465(+1),[地] 佐藤厚弘
3,4,4,4,ポップコーン,牡4,57,張田京,0:59.9,クビ,100.1,9,446(-5),[地] 岡林光浩
4,5,8,10,マルノノパール,牝5,53,戸崎圭太,1:00.1,3/4,12.2,3,474(+9),[地] 柿本政男
5,6,6,6,ギオンゴールド,牝5,55,和田譲治,1:00.5,2,13.8,4,464(-2),[地] 村上頼章
6,6,8,9,ムラマサノメイトー,牡5,55,御神本訓,1:00.5,同着,17.7,5,496(-1),[地] 鈴木啓之
7,8,5,5,トーセンメロディ,牡5,55,坂井英光,1:00.7,1.1/2,146.9,10,446(+6),[地] 山中尊徳
8,9,7,8,トロイオンス,セ6,55,本田正重,1:00.9,1,77.4,8,507(+8),[地] 渋谷信隆
9,10,1,1,コアレスナイナー,牡7,57,本橋孝太,1:01.0,1/2,56.0,7,497(-3),[地] 川村昭男
