,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,6,6,モエレビクトリー,牡2,53,五十嵐冬,1:01.6,,1.5,1,466(0),[地] 広森久雄
1,2,7,7,ギャラントリリー,牝2,53,川島洋人,1:02.0,2,15.6,6,444(+4),[地] 村上正和
2,3,4,4,エフワンガール,牝2,53,佐々木国,1:02.7,4,12.9,4,454(0),[地] 若松平
3,4,8,10,アイファースペイン,牡2,53,山口竜一,1:03.0,1.1/2,4.9,2,424(-6),[地] 田中淳司
4,5,2,2,マドルスルー,牡2,53,服部茂史,1:03.7,4,7.2,3,486(-10),[地] 成田春男
5,6,7,8,カネマサキングス,牡2,53,坂下秀樹,1:04.0,1.1/2,14.4,5,476(-2),[地] 原孝明
6,7,5,5,ジェンツボールド,牡2,53,桑村真明,1:04.3,1.1/2,26.7,7,472(-6),[地] 原孝明
7,8,1,1,コンラッドカフェ,牝2,53,亀井洋司,1:04.5,1,35.2,8,432(-2),[地] 若松平
8,9,3,3,ミラクルメガミ,牝2,53,桜井拓章,1:05.4,4,121.2,10,386(-8),[地] 林和弘
9,10,8,9,チューリップ,牝2,53,馬渕繁治,1:07.2,9,99.2,9,430(+6),[地] 大崎順司
