,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,1,1,ナイキアディライト,牡3,56,石崎隆之,2:08.9,,---,1,451(-6),[地] 出川龍一
1,2,6,11,ナイキゲルマン,牡3,56,的場文男,2:09.9,5,---,2,474(0),[地] 蛯名末五
2,3,2,2,シャコーオープン,牡3,56,早田秀治,2:09.9,アタマ,---,4,481(-4),[地] 蛯名末五
3,4,2,3,ウィンブロー,牡3,56,野崎武司,2:10.0,1/2,---,8,457(-6),[地] 山崎尋美
4,5,3,5,ユメノジェネラス,牡3,56,秋田実,2:10.3,1.1/2,---,14,459(-2),[地] 柿本政男
5,6,7,13,ティーケートロット,牡3,56,酒井忍,2:10.7,2,---,12,468(+15),[地] 八木正雄
6,7,5,9,ジャパンハピネス,牡3,56,鈴木啓之,2:10.7,クビ,---,9,428(-1),[地] 渡部則夫
7,8,4,7,アイアイスリラー,牡3,56,内田博幸,2:10.9,1,---,5,463(+9),[地] 中村健二
8,9,5,8,カセギガシラ,牡3,56,張田京,2:11.0,クビ,---,7,491(-3),[地] 大山一男
9,10,4,6,アウトオブザタッチ,牡3,56,石崎駿,2:11.3,1.1/2,---,15,489(+2),[地] 佐藤賢二
10,11,8,14,ムギワラボウシ,牝3,54,今野忠成,2:11.4,クビ,---,11,438(+1),[地] 池田孝
11,12,8,15,カネショウアカギ,牡3,56,金子正彦,2:11.5,3/4,---,13,483(+2),[地] 照沼一二
12,13,7,12,ジョイフルハヤテ,牡3,56,納谷和玖,2:11.6,1/2,---,10,490(+5),[地] 高橋三郎
13,14,6,10,アヅマディフィート,牡3,56,桑島孝春,2:12.0,2,---,6,496(+3),[地] 赤間清松
14,15,3,4,イシノファミリー,牡3,56,森下博,2:12.2,1,---,3,472(+4),[地] 足立勝久
