,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,5,6,バグパイプウィンド,牡4,54,的場文男,1:54.9,,1.1,1,500(+2),[地] 庄子連兵
1,2,8,12,ミヤコフラッシュ,牡6,54,和田譲治,1:55.0,1/2,43.5,8,555(+3),[地] 太田進
2,3,1,1,サウンドイモン,牡6,54,繁田健一,1:55.5,2.1/2,20.6,3,475(-3),[地] 栗田裕光
3,4,6,7,ミハタマイオアシス,牡3,54,御神本訓,1:56.1,3,30.4,6,495(-1),[地] 赤嶺本浩
4,5,8,11,カネショウメロディ,牝5,54,真島大輔,1:56.1,ハナ,21.8,4,515(-1),[地] 高岩孝敏
5,6,7,10,コウエイベスト,牝6,52,山田信大,1:56.1,アタマ,27.1,5,498(-4),[地] 山浦武
6,7,5,5,キラーストリート,牝5,52,坂井英光,1:56.4,1.1/2,7.4,2,451(+2),[地] 栗田裕光
7,8,2,2,ワタリファイター,牡6,51,沢田龍哉,1:56.5,3/4,52.9,11,486(+1),[地] 山本学
8,9,6,8,ガンバルライアン,牡4,54,今野忠成,1:56.7,3/4,35.2,7,500(+5),[地] 宮浦正行
9,10,4,4,イーグルビスティー,牡4,54,戸崎圭太,1:56.9,1.1/2,46.8,9,468(+1),[地] 香取和孝
10,11,3,3,パッションマリー,牝7,52,的場直之,1:58.6,8,83.4,12,490(-3),[地] 佐々木功
11,12,7,9,ボナンザーオペラ,牝6,51,石川駿介,1:58.7,3/4,48.8,10,489(0),[地] 田中康弘
