,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師
0,1,2,2,マイネルリボーン,牡2,55,藤田弘治,1:39.1,,1.6,1,460(+4),[地] 高橋俊之
1,2,8,10,リバーロックスター,牡2,55,畑中信司,1:39.2,1/2,51.1,7,495(+4),[地] 金田一昌
2,3,8,9,フレアリングメテオ,牡2,55,青柳正義,1:39.6,2,4.5,2,462(+1),[地] 中川雅之
3,4,5,5,マツノファイン,牝2,54,桑野等,1:39.7,3/4,102.2,9,451(-4),[地] 小原典夫
4,5,1,1,ノコリモノ,牝2,54,吉原寛人,1:39.8,クビ,4.7,3,446(+8),[地] 黒木豊
5,6,3,3,ハイパーエンジェル,牝2,54,川添明弘,1:40.1,1.1/2,16.1,6,433(+4),[地] 佐藤茂
6,7,7,8,ミカワジェイド,牡2,55,吉田晃浩,1:40.1,クビ,9.3,4,494(-5),[地] 佐藤茂
7,8,4,4,ヤーマンミルフィー,牝2,54,堀場裕充,1:40.2,クビ,13.9,5,444(-3),[地] 中川雅之
8,9,6,6,ラブミートゥナイト,牝2,54,葛山晃平,1:40.2,クビ,163.4,10,433(0),[地] 菅原欣也
9,10,7,7,マチュピチュ,牡2,55,平瀬城久,1:40.5,1.1/2,68.1,8,449(+4),[地] 高橋優子
